year,reporter,trade_flow,partner,hs_code,commodity,unit_type,quantity,net_weight,cif_value,fob_value
2023,Paraguay,imported_from,Brazil,540774,"Fabrics, woven; containing 85% or more by weight of synthetic filaments (excluding nylon or other polyamides and polyesters), printed",kg,410.0,410.0,4471.42,4387.84
2023,Paraguay,imported_from,Brazil,540781,"Fabrics, woven; of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, bleached or unbleached",kg,13203.0,13203.0,77180.29,76286.91
2023,Paraguay,imported_from,Brazil,540782,"Fabrics, woven; of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, dyed",kg,10086.6,10086.6,63397.6,62119.17
2023,Paraguay,imported_from,Brazil,540783,"Fabrics, woven; of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, of yarns of different colours",kg,431.59,431.59,6010.66,5766.28
2023,Paraguay,imported_from,Brazil,540784,"Fabrics, woven; of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, printed",kg,2299.19,2299.19,21397.28,21147.87
2023,Paraguay,imported_from,Brazil,540791,"Fabrics, woven; of synthetic filament yarn, bleached or unbleached, n.e.c. in heading no. 5407",kg,1244.18,1244.18,11141.06,10650.6
2023,Paraguay,imported_from,Brazil,540792,"Fabrics, woven; of synthetic filament yarn, dyed, n.e.c. in heading 5407",kg,6704.17,6704.17,38836.85,37809.85
2023,Paraguay,imported_from,Brazil,540793,"Fabrics, woven; of synthetic filament yarn, of yarns of different colours, n.e.c. in heading no. 5407",kg,3895.53,3895.53,24975.12,24517.96
2023,Paraguay,imported_from,Brazil,540794,"Fabrics, woven; of synthetic filament yarn, printed, n.e.c. in heading no. 5407",kg,5.1,5.1,77.34,34.71
2023,Paraguay,imported_from,Brazil,540810,"Fabrics, woven; of viscose rayon, high tenacity, artificial filament yarn",kg,2.1,2.1,21.35,20.85
2023,Paraguay,imported_from,Brazil,540822,"Fabrics, woven; of artificial filament yarn, containing 85% or more by weight of artificial filament, strip or the like, dyed",kg,7.18,7.18,130.01,111.65
2023,Paraguay,imported_from,Brazil,540832,"Fabrics, woven; of artificial filament yarn, of artificial monofilament, strip and the like, n.e.c. in heading no. 5408, dyed",kg,1003.33,1003.33,43536.55,41576.33
2023,Paraguay,imported_from,Brazil,540834,"Fabrics, woven; of artificial filament yarn, of artificial monofilament, strip and the like, n.e.c. in heading no. 5408, printed",kg,3180.0,3180.0,57529.87,55491.07
2023,Paraguay,imported_from,Brazil,550130,"Fibres; synthetic filament tow, acrylic or modacrylic",kg,200.0,200.0,609.85,599.04
2023,Paraguay,imported_from,Brazil,550210,Fibres; artificial filament tow of cellulose acetate,kg,818992.0,818992.0,5810758.32,5694271.8
2023,Paraguay,imported_from,Brazil,550320,"Fibres; synthetic staple fibres, of polyesters, not carded, combed or otherwise processed for spinning",kg,89794.7,89794.7,162333.15,155145.51
2023,Paraguay,imported_from,Brazil,550340,"Fibres; synthetic staple fibres, of polypropylene, not carded, combed or otherwise processed for spinning",kg,96776.0,96776.0,504679.7,468220.3
2023,Paraguay,imported_from,Brazil,550390,"Fibres; synthetic staple fibres, of synthetic materials n.e.c. in heading no. 5503, not carded, combed or otherwise processed for spinning",kg,28742.3,28742.3,147471.33,142800.62
2023,Paraguay,imported_from,Brazil,550520,"Fibres; waste (including noils, yarn waste and garnetted stock), of artificial fibres",kg,41.39,41.39,69.98,66.0
2023,Paraguay,imported_from,Brazil,550620,"Fibres; synthetic staple fibres, of polyesters, carded, combed or otherwise processed for spinning",kg,16232.8,16232.8,54565.22,51438.08
2023,Paraguay,imported_from,Brazil,550700,"Fibres; artificial staple fibres, carded, combed or otherwise processed for spinning",kg,7.2,7.2,545.79,539.79
2023,Paraguay,imported_from,Brazil,550810,"Sewing thread; of synthetic staple fibres, whether or not put up for retail sale",kg,66265.27,66265.27,745954.39,720735.63
2023,Paraguay,imported_from,Brazil,550912,"Yarn; (not sewing thread), multiple (folded) or cabled yarn, of synthetic staple fibres, containing 85% or more by weight of nylon or other polyamides, not put up for retail sale",kg,27.86,27.86,2535.26,2382.97
2023,Paraguay,imported_from,Brazil,550922,"Yarn; (not sewing thread), multiple (folded) or cabled yarn, of synthetic staple fibres, containing 85% or more by weight of polyester, not put up for retail sale",kg,3597.06,3597.06,21213.49,20712.01
2023,Paraguay,imported_from,Brazil,550932,"Yarn; (not sewing thread), multiple (folded) or cabled, of synthetic staple fibres, containing 85% or more by weight of acrylic or modacrylic, not put up for retail sale",kg,4812.95,4812.95,37355.08,34708.88
2023,Paraguay,imported_from,Brazil,550951,"Yarn; (not sewing thread), of polyester staple fibres, mixed mainly or solely with artificial staple fibres, not put up for retail sale",kg,126.54,126.54,2983.57,2946.89
2023,Paraguay,imported_from,Brazil,550961,"Yarn; (not sewing thread), of acrylic or modacrylic staple fibres, mixed mainly or solely with wool or fine animal hair, not put up for retail sale",kg,9.5,9.5,47.63,0.1
2023,Paraguay,imported_from,Brazil,550962,"Yarn; (not sewing thread), of acrylic or modacrylic staple fibres, mixed mainly or solely with cotton, not put up for retail sale",kg,102.8,102.8,1052.48,950.9
2023,Paraguay,imported_from,Brazil,551011,"Yarn; (not sewing thread), single, of artificial staple fibres, containing 85% or more by weight of artificial staple fibres, not put up for retail sale",kg,516306.0,516306.0,1725260.4,1675506.86
2023,Paraguay,imported_from,Brazil,551090,"Yarn; (not sewing thread), of artificial staple fibres, mixed mainly or solely with fibres (other than wool, fine animal hair or cotton), not put up for retail sale",kg,828.25,828.25,14784.82,13598.83
2023,Paraguay,imported_from,Brazil,551110,"Yarn; (not sewing thread), of synthetic staple fibres, containing 85% or more by weight of synthetic staple fibres, put up for retail sale",kg,15045.3,15045.3,138244.99,128383.76
2023,Paraguay,imported_from,Brazil,551120,"Yarn; (not sewing thread), of synthetic staple fibres, containing less than 85% by weight of synthetic staple fibres, put up for retail sale",kg,1230.5,1230.5,16142.98,15326.71
2023,Paraguay,imported_from,Brazil,551211,"Fabrics, woven; of synthetic staple fibres, containing 85% or more by weight of polyester staple fibres, unbleached or bleached",kg,206.1,206.1,715.65,712.5
2023,Paraguay,imported_from,Brazil,551219,"Fabrics, woven; of synthetic staple fibres, containing 85% or more by weight of polyester staple fibres, other than unbleached or bleached",kg,152.762,152.762,1761.53,1687.42
2023,Paraguay,imported_from,Brazil,551312,"Fabrics, woven; 3-thread or 4-thread twill, of polyester staple fibres, containing less than 85% by weight of such, mixed mainly or solely with cotton, not exceeding 170g/m2, unbleached or bleached",kg,270.0,270.0,58.12,56.6
2023,Paraguay,imported_from,Brazil,551339,"Fabrics, woven; of yarns of different colours, containing less than 85% of synthetic staple fibres (other than polyester, plain weave), mixed mainly or solely with cotton, not exceeding 170g/m2",kg,3192.01,3192.01,33158.25,31342.36
2023,Paraguay,imported_from,Brazil,551349,"Fabrics, woven; printed, containing less than 85% by weight of synthetic staple fibres (other than polyester, plain weave), mixed mainly or solely with cotton, not exceeding 170g/m2",kg,1.98,1.98,75.17,8.0
2023,Paraguay,imported_from,Brazil,551422,"Fabrics, woven; 3- or 4-thread twill, including cross twill, dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2",kg,2120.27,2120.27,17416.59,16627.04
2023,Paraguay,imported_from,Brazil,551512,"Fabrics, woven; of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with man-made filaments",kg,18563.0,18563.0,147468.49,143114.76
2023,Paraguay,imported_from,Brazil,551519,"Fabrics, woven; of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with fibres n.e.c. in item no. 5515.1",kg,27.8,27.8,953.1,885.22
2023,Paraguay,imported_from,Brazil,551611,"Fabrics, woven; unbleached or bleached, containing 85% or more by weight of artificial staple fibres",kg,4252.15,4252.15,33954.67,32461.81
2023,Paraguay,imported_from,Brazil,551612,"Fabrics, woven; dyed, containing 85% or more by weight of artificial staple fibres",kg,32146.0,32146.0,424307.3,416425.73
2023,Paraguay,imported_from,Brazil,551613,"Fabrics, woven; of yarns of different colours, containing 85% or more by weight of artificial staple fibres",kg,4250.57,4250.57,54541.87,53232.64
2023,Paraguay,imported_from,Brazil,551614,"Fabrics, woven; printed, containing 85% or more by weight of artificial staple fibres",kg,45931.2,45931.2,594372.84,579155.97
2023,Paraguay,imported_from,Brazil,551622,"Fabrics, woven; dyed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with man-made filaments",kg,2434.5,2434.5,29204.11,28597.04
2023,Paraguay,imported_from,Brazil,551641,"Fabrics, woven; unbleached or bleached, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with cotton",kg,1927.75,1927.75,18245.71,17602.24
2023,Paraguay,imported_from,Brazil,551642,"Fabrics, woven; dyed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with cotton",kg,10.0,10.0,125.29,18.0
2023,Paraguay,imported_from,Brazil,551643,"Fabrics, woven; of yarns of different colours, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with cotton",kg,3835.66,3835.66,31939.7,31008.83
2023,Paraguay,imported_from,Brazil,551644,"Fabrics, woven; printed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with cotton",kg,657.9,657.9,11043.56,10745.74
2023,Paraguay,imported_from,Brazil,551691,"Fabrics, woven; unbleached or bleached, of artificial staple fibres, n.e.c. in heading no. 5516",kg,22.724,22.724,251.31,244.47
2023,Paraguay,imported_from,Brazil,551692,"Fabrics, woven; dyed, of artificial staple fibres, n.e.c. in heading no. 5516",kg,6199.81,6199.81,49446.83,47516.34
2023,Paraguay,imported_from,Brazil,551693,"Fabrics, woven; of yarns of different colours, of artificial staple fibres, n.e.c. in heading no. 5516",kg,72.0,72.0,328.74,324.01
2023,Paraguay,imported_from,Brazil,551694,"Fabrics, woven; printed, of artificial staple fibres, n.e.c. in heading no. 5516",kg,4814.32,4814.32,84698.3,82164.27
2023,Paraguay,imported_from,Brazil,560121,"Wadding; other articles thereof, of cotton",kg,31644.5,31644.5,318545.08,305879.96
2023,Paraguay,imported_from,Brazil,560122,"Wadding; other articles thereof, of man-made fibres",kg,32906.27,32906.27,244247.3,232268.9
2023,Paraguay,imported_from,Brazil,560129,"Wadding; other articles thereof, other than of cotton or man-made fibres",kg,7525.16,7525.16,27505.83,24239.76
2023,Paraguay,imported_from,Brazil,560210,"Felt; needleloom felt and stitch-bonded fibre fabrics, whether or not impregnated, coated, covered or laminated",kg,105423.0,105423.0,522887.74,488558.02
2023,Paraguay,imported_from,Brazil,560221,"Felt; of wool or fine animal hair (excluding needleloom felt or stitch-bonded fibre fabrics), not impregnated, coated, covered nor laminated",kg,745.908,745.908,10973.17,10744.71
2023,Paraguay,imported_from,Brazil,560229,"Felt; of textile materials other than wool or fine animal hair (excluding needleloom felt and stitch-bonded fibre fabrics), not impregnated, coated, covered or laminated",kg,1155.79,1155.79,5566.6,5369.26
2023,Paraguay,imported_from,Brazil,560290,"Felt; impregnated, coated, covered or laminated (excluding needleloom felt and stitch-bonded fibre fabrics)",kg,458.009,458.009,6017.64,5800.93
2023,Paraguay,imported_from,Brazil,560311,"Nonwovens; whether or not impregnated, coated, covered or laminated, of man-made filaments, (weighing not more than 25g/m2)",kg,188892.29,188892.29,566428.89,519846.13
2023,Paraguay,imported_from,Brazil,560312,"Nonwovens; whether or not impregnated, coated, covered or laminated, of man-made filaments, (weighing more than 25g/m2 but not more than 70g/m2)",kg,251277.02,251277.02,1161514.81,1076155.04
2023,Paraguay,imported_from,Brazil,560313,"Nonwovens; whether or not impregnated, coated, covered or laminated, of man-made filaments, (weighing more than 70g/m2 but not more than 150g/m2)",kg,68273.6,68273.6,365780.02,335430.86
2023,Paraguay,imported_from,Brazil,560314,"Nonwovens; whether or not impregnated, coated, covered or laminated, of man-made filaments, (weighing more than 150g/m2)",kg,151518.7,151518.7,820222.05,734531.79
2023,Paraguay,imported_from,Brazil,560392,"Nonwovens; whether or not impregnated, coated, covered or laminated, not of man-made filaments, (weighing more than 25g/m2 but not more than 70g/m2)",kg,4975.495,4975.495,35936.51,34115.42
2023,Paraguay,imported_from,Brazil,560393,"Nonwovens; whether or not impregnated, coated, covered or laminated, not of man-made filaments, (weighing more than 70g/m2 but not more than 150g/m2)",kg,5701.67,5701.67,30365.06,27268.4
2023,Paraguay,imported_from,Brazil,560394,"Nonwovens; whether or not impregnated, coated, covered or laminated, not of man-made filaments, (weighing more than 150g/m2)",kg,106295.8,106295.8,396310.66,378019.43
2023,Paraguay,imported_from,Brazil,560410,Rubber thread and cord; textile covered,kg,20296.3,20296.3,172733.36,168759.78
2023,Paraguay,imported_from,Brazil,560490,"Yarn; textile yarn, strip, and the like of heading no. 5404 or 5405, impregnated, coated, covered, or sheathed with rubber or plastics, n.e.c. in heading no. 5604",kg,2875.0,2875.0,37285.68,34398.88
2023,Paraguay,imported_from,Brazil,560500,"Yarn; metallised, whether or not gimped, of textile yarn, or strip or the like of heading no. 5404 or 5405, combined with metal in the form of thread, strip or powder or covered with metal",kg,6879.49,6879.49,60899.2,59645.62
2023,Paraguay,imported_from,Brazil,560600,"Yarn and strip and the like of heading no. 5404 or 5405; gimped, (other than those of heading no. 5406 and gimped horsehair yarn); chenille yarn (including flock chenille yarn); loop wale-yarn",kg,6098.97,6098.97,54292.52,52329.06
2023,Paraguay,imported_from,Brazil,560721,"Twine; binder or baler twine, of sisal or other textile fibres of the genus agave",kg,41056.8,41056.8,77910.79,75223.53
2023,Paraguay,imported_from,Brazil,560729,"Twine, cordage, ropes, cables; of sisal or other textile fibres of the genus agave (excluding binder or baler twine), whether or not plaited, braided or rubber or plastic impregnated, coated, covered or sheathed",kg,27293.7,27293.7,88734.78,86745.43
2023,Paraguay,imported_from,Brazil,560741,"Twine; binder or baler twine, of polyethylene or polypropylene",kg,37.84,37.84,1772.26,1746.35
2023,Paraguay,imported_from,Brazil,560749,"Twine, cordage, ropes, cables; of polyethylene or polypropylene (excluding binder or baler twine), whether or not plaited, braided or rubber or plastic impregnated, coated, covered or sheathed",kg,224232.0,224232.0,1386514.23,1336693.62
2023,Paraguay,imported_from,Brazil,560750,"Twine, cordage, ropes, cables; of synthetic fibres other than polyethylene or polypropylene, whether or not plaited, braided or impregnated, coated, covered or sheathed with rubber or plastics",kg,363062.38,363062.38,1096494.99,1063611.48
2023,Paraguay,imported_from,Brazil,560790,"Twine, cordage, ropes, cables; of materials n.e.c. in heading no. 5607, whether or not plaited, braided or impregnated, coated, covered, or sheathed with rubber or plastics",kg,10976.88,10976.88,86729.77,82947.27
2023,Paraguay,imported_from,Brazil,560811,"Twine, cordage or rope; fishing nets, made up, of man made textile materials",kg,2480.1,2480.1,16898.2,16385.93
2023,Paraguay,imported_from,Brazil,560819,"Twine, cordage or rope; knotted netting, for other than fishing, of man-made textile materials",kg,34690.2,34690.2,199069.13,189920.84
2023,Paraguay,imported_from,Brazil,560890,"Twine, cordage or rope; knotted netting, of other than man-made textiles",kg,2541.62,2541.62,9080.89,8958.8
2023,Paraguay,imported_from,Brazil,560900,"Yarn; articles of yarn, strip or the like of heading no. 5404 and 5405, twine, cordage, rope or cables n.e.c. or included",kg,2831.34,2831.34,44829.045,43979.49
2023,Paraguay,imported_from,Brazil,570190,"Carpets and other textile floor coverings; knotted, of textile materials (other than wool or fine animal hair), whether or not made up",,0.0,106.947,2134.92,2110.19
2023,Paraguay,imported_from,Brazil,570210,"Carpets and other textile floor coverings; woven, (not tufted or flocked), whether or not made up, including kelem, schumacks, karamanie and similar hand-woven rugs",,0.0,407.067,7780.4,7647.42
2023,Paraguay,imported_from,Brazil,570232,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of man-made textile materials, of pile construction, not made up, n.e.c. in item no. 5702.10 or 5702.20",square_meters,1394.159,5821.09,28939.64,28319.42
2023,Paraguay,imported_from,Brazil,570242,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of man-made textile materials, of pile construction, made up, n.e.c. in item no. 5702.10 or 5702.20",square_meters,17780.897,16095.0,156359.85,150585.46
2023,Paraguay,imported_from,Brazil,570249,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of textile materials (other than man-made, wool or fine animal hair), of pile construction, made up, n.e.c. in item no. 5702.10 or 5702.20",square_meters,83.164,109.09,623.87,546.01
2023,Paraguay,imported_from,Brazil,570250,"Carpets and other textile floor coverings; woven, (not tufted or flocked), not of pile construction, not made up, n.e.c. in item no. 5702.10 or 5702.20",square_meters,2481.88,4182.41,46550.35,44882.44
2023,Paraguay,imported_from,Brazil,570291,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of wool or fine animal hair, (not of pile construction), made up, n.e.c. in item no. 5702.10 or 5702.20",,0.0,42.0,873.37,855.43
2023,Paraguay,imported_from,Brazil,570292,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of man-made textile materials, (not of pile construction), made up, n.e.c. in item no. 5702.10 or 5702.20",square_meters,20855.017,16809.7,145793.68,139764.54
2023,Paraguay,imported_from,Brazil,570299,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of textile materials (other than man-made or wool or fine animal hair, not of pile construction), made up, n.e.c. in item no. 5702.10 or 5702.20",square_meters,917.709,1078.95,7068.14,6905.23
2023,Paraguay,imported_from,Brazil,570329,"Carpets; tufted, of nylon or other polyamides, whether or not made up",square_meters,9164.843,39998.8,139808.62,132615.77
2023,Paraguay,imported_from,Brazil,570331,"Carpets and other textile floor coverings; tufted, of other man-made textile materials (other than polyamides), whether or not made up",square_meters,38084.615,80052.28,266293.456,249216.95
2023,Paraguay,imported_from,Brazil,570339,"Carpets; tufted, of man-made textile materials (other than polyamides), whether of not made up",square_meters,35913.882,60421.7,255714.31,237511.75
2023,Paraguay,imported_from,Brazil,570390,"Carpets and other textile floor coverings; tufted, of textile materials (other than man-made, wool or fine animal hair), whether or not made up",square_meters,2200.643,2086.24,19234.32,18779.36
2023,Paraguay,imported_from,Brazil,570490,"Carpets and other textile floor coverings; of felt, (not tufted or flocked), in the piece, whether or not made up, having a maximum surface area exceeding 1 m2",square_meters,66722.588,77433.1,278422.65,249342.83
2023,Paraguay,imported_from,Brazil,570500,"Carpets and other textile floor coverings; n.e.c. in chapter 57, whether or not made up",square_meters,15475.341,15982.5,119492.02,116125.0
2023,Paraguay,imported_from,Brazil,580110,"Fabrics; woven pile, of wool or fine animal hair, other than fabrics of heading no. 5802 or 5806",kg,1.8,1.8,3.59,3.55
2023,Paraguay,imported_from,Brazil,580122,"Fabrics; woven pile, of cotton, cut corduroy, other than fabrics of heading no. 5802 or 5806",kg,3.66,3.66,38.45,19.95
2023,Paraguay,imported_from,Brazil,580126,"Fabrics; chenille, of cotton, other than fabrics of heading no. 5802 or 5806",kg,973.7,973.7,8141.11,7915.46
2023,Paraguay,imported_from,Brazil,580127,"Fabrics; woven pile, of cotton, warp pile fabrics, other than fabrics of heading no. 5802 or 5806",kg,9.5,9.5,229.47,81.13
2023,Paraguay,imported_from,Brazil,580132,"Fabrics; woven pile, of man-made fibres, cut corduroy, other than fabrics of heading no. 5802 or 5806",kg,2741.55,2741.55,28760.28,27439.48
2023,Paraguay,imported_from,Brazil,580133,"Fabrics; woven pile, of man-made fibres, other weft pile fabrics, other than fabrics of heading no. 5802 or 5806",kg,83.54,83.54,311.94,169.04
2023,Paraguay,imported_from,Brazil,580136,"Fabrics; chenille, of man-made fibres, other than fabrics of heading no. 5802 or 5806",kg,14657.5,14657.5,137154.29,132134.63
2023,Paraguay,imported_from,Brazil,580190,"Fabrics; woven pile and chenille, of textile materials n.e.c. in heading no. 5801, other than fabrics of heading no. 5802 or 5806",kg,7.32,7.32,121.21,21.28
2023,Paraguay,imported_from,Brazil,580210,"Fabrics; terry towelling and similar woven terry fabrics, of cotton, whether bleached or unbleached, excluding narrow fabrics of heading no. 5806",kg,38586.0,38586.0,292569.04,283851.34
2023,Paraguay,imported_from,Brazil,580220,"Fabrics; terry towelling and similar woven terry fabrics, of textile materials, excluding cotton, excluding narrow fabrics of heading no. 5806",kg,18240.0,18240.0,110093.64,104464.0
2023,Paraguay,imported_from,Brazil,580300,Gauze; other than narrow fabrics of heading no. 5806,kg,623.39,623.39,6313.94,6064.45
2023,Paraguay,imported_from,Brazil,580410,"Tulles and other net fabrics; excluding woven, knitted or crocheted fabrics, (other than fabrics of headings 60.02 to 60.06)",kg,4195.69,4195.69,47783.04,45059.12
2023,Paraguay,imported_from,Brazil,580421,"Lace; mechanically made, of man-made fibres in the piece, in strips or in motifs, (other than fabrics of headings 60.02 to 60.06)",kg,5756.93,5756.93,202008.23,193623.44
2023,Paraguay,imported_from,Brazil,580429,"Lace; mechanically made, of textile materials, (other than man-made fibres), in the piece, in strips or motifs, (other than fabrics of headings 60.02 to 60.06)",kg,1085.7,1085.7,17735.63,16921.16
2023,Paraguay,imported_from,Brazil,580430,"Lace; hand-made, in the piece, in strips or motifs, (other than fabrics of headings 60.02 to 60.06)",kg,19.5,19.5,287.77,3.4
2023,Paraguay,imported_from,Brazil,580610,Fabrics; woven pile (including terry towelling and similar terry fabrics) and chenille fabrics (excluding goods of heading 5807),kg,5797.96,5797.96,31707.77,31086.14
2023,Paraguay,imported_from,Brazil,580620,"Fabrics; narrow (excluding pile fabrics), containing by weight 5% or more of elastomeric yarn or rubber thread",kg,189073.28,189073.28,1629908.38,1580419.83
2023,Paraguay,imported_from,Brazil,580631,"Fabrics; narrow woven fabrics, n.e.c. in heading no. 5806, of cotton (excluding goods of heading no. 5807)",kg,3046.71,3046.71,39340.87,34832.11
2023,Paraguay,imported_from,Brazil,580632,"Fabrics, narrow woven fabrics, n.e.c. in heading no. 5806, of man-made fibres (excluding goods of heading no. 5807)",kg,67926.3,67926.3,799687.07,765016.46
2023,Paraguay,imported_from,Brazil,580639,"Fabrics; narrow woven fabrics, n.e.c. in heading no. 5806, of textile materials n.e.c. in item no. 5806.3 (excluding goods of heading no. 5807)",kg,8440.49,8440.49,33283.25,31862.44
2023,Paraguay,imported_from,Brazil,580640,"Fabrics; narrow woven, consisting of warp without weft, assembled by means of an adhesive (bolducs)",kg,693.1,693.1,7862.3,7646.03
2023,Paraguay,imported_from,Brazil,580710,"Labels, badges and similar articles; woven, of textile materials, in the piece, in strips or cut to shape or size, not embroidered",kg,40840.82,40840.82,310196.47,293874.05
2023,Paraguay,imported_from,Brazil,580790,"Labels, badges and similar articles; (other than woven), of textile materials, in the piece, in strips or cut to shape or size, not embroidered",kg,1641.02,1641.02,126020.28,119185.99
2023,Paraguay,imported_from,Brazil,580810,Braids; in the piece,kg,3506.76,3506.76,36020.61,34865.78
2023,Paraguay,imported_from,Brazil,580890,"Ornamental trimmings; tassels, pompons and similar articles; ornamental trimmings in the piece, without embroidery, other than knitted or crocheted",kg,10422.4,10422.4,64070.78,61185.13
2023,Paraguay,imported_from,Brazil,580900,"Fabrics, woven; of metal thread and metallised yarn of heading no. 5605, of a kind used in apparel, as furnishing fabrics or similar purposes; n.e.c. or included",kg,56.936,56.936,1873.78,1771.53
2023,Paraguay,imported_from,Brazil,581010,"Embroidery; without visible ground, in the piece, in strips or in motifs",kg,5.279,5.279,220.22,216.56
2023,Paraguay,imported_from,Brazil,581091,"Embroidery; with visible ground, of cotton, in the piece, in strips or in motifs",kg,1596.0,1596.0,11078.72,10320.19
2023,Paraguay,imported_from,Brazil,581092,"Embroidery; with visible ground, of man-made fibres, in the piece, in strips or in motifs",kg,8105.45,8105.45,93621.45,90360.0
2023,Paraguay,imported_from,Brazil,581099,"Embroidery; with visible ground, of textile materials (other than cotton and man-made fibres), in the piece, in strips or in motifs",kg,1014.5,1014.5,5369.22,5147.46
2023,Paraguay,imported_from,Brazil,581100,"Quilted textile products; in the piece, composed of one or more layers of textile materials assembled with padding by stitching or otherwise (excluding embroidery of heading no. 5810)",kg,9029.7,9029.7,86380.6,85087.88
2023,Paraguay,imported_from,Brazil,590110,"Textile fabrics; coated with gum or amylaceous substances, of a kind used for the outer covers of books or the like",kg,510.402,510.402,2201.74,2170.05
2023,Paraguay,imported_from,Brazil,590190,"Textile fabrics; coated with gum or amylaceous substances, tracing cloth, prepared painting canvas, buckram and similar stiffened textile fabrics for hat foundations, (excluding book covers)",kg,3726.03,3726.03,27753.28,26352.65
2023,Paraguay,imported_from,Brazil,590210,Textile fabrics; tyrecord of high tenacity yarn of nylon or other polyamides,kg,72.005,72.005,588.07,562.32
2023,Paraguay,imported_from,Brazil,590220,Textile fabrics; tyrecord of high tenacity yarn of polyester,kg,60.0,60.0,258.55,235.73
2023,Paraguay,imported_from,Brazil,590310,"Textile fabrics; impregnated, coated, covered or laminated with poly(vinyl chloride)",kg,326095.07,326095.07,1515529.27,1468571.79
2023,Paraguay,imported_from,Brazil,590320,"Textile fabrics; impregnated, coated, covered or laminated with polyurethane",kg,17888.81,17888.81,233976.32,217283.01
2023,Paraguay,imported_from,Brazil,590390,"Textile fabrics; impregnated, coated, covered or laminated with plastics, (excluding polyvinyl chloride, polyurethane and those of heading no. 5902)",kg,74615.35,74615.35,577614.531,553065.96
2023,Paraguay,imported_from,Brazil,590490,"Textiles floor coverings; consisting of a coating or covering applied on a textile backing, whether or not cut to shape, other than linoleum",square_meters,4282.275,8303.64,25027.69,22572.44
2023,Paraguay,imported_from,Brazil,590500,"Textile wall coverings of fabrics impregnated, coated, covered or laminated",square_meters,0.12,0.05,2.29,2.26
2023,Paraguay,imported_from,Brazil,590610,"Textile fabrics, rubberised; (excluding those of heading no. 5902), adhesive tape of a width not exceeding 20cm",kg,6662.01,6662.01,47213.33,44861.59
2023,Paraguay,imported_from,Brazil,590699,"Textile fabrics, rubberised; (excluding those of heading no. 5902 and adhesive tape of a width not exceeding 20cm), not knitted or crocheted",kg,2862.21,2862.21,15368.67,13588.55
2023,Paraguay,imported_from,Brazil,590700,"Textile fabrics; otherwise impregnated, coated or covered, painted canvas being theatrical scenery, studio back-cloths or the like",kg,219.91,219.91,1578.48,1396.18
2023,Paraguay,imported_from,Brazil,590800,"Textile wicks, woven, plaited or knitted; for lamps, stoves, lighters, candles or the like; incandescent gas mantles and tubular knitted gas mantle fabric therefor, whether or not impregnated",kg,1042.41,1042.41,14891.73,13282.5
2023,Paraguay,imported_from,Brazil,590900,"Textile hosepiping and similar textile tubing; with or without lining, armour or accessories of other materials",kg,45045.2,45045.2,374153.52,362911.87
2023,Paraguay,imported_from,Brazil,591000,"Textiles; transmission or conveyor belts or belting, of textile material, whether or not impregnated, coated, covered or laminated with plastics, or reinforced with metal or other material",kg,2658.15,2658.15,70079.36,66341.9
2023,Paraguay,imported_from,Brazil,591110,"Textile fabric, felt & felt-lined woven fabrics, coated/covered/laminated with rubber, leather or other material, for card clothing, similar fabrics used for technical purposes, including rubber impregnated narrow velvet fabrics to cover weaving spindles",kg,3165.47,3165.47,21961.84,20222.46
2023,Paraguay,imported_from,Brazil,591120,"Textile products and articles for technical uses; bolting cloth, whether or not made up",kg,6249.97,6249.97,49123.93,46218.71
2023,Paraguay,imported_from,Brazil,591131,"Textiles; fabrics and felts, endless or fitted with linking devices, of a kind used in paper-making or similar machines, weighing less than 650g/m2",kg,141.059,141.059,66789.52,65104.0
2023,Paraguay,imported_from,Brazil,591132,"Textiles; fabrics and felts, endless or fitted with linking devices, of a kind used in paper-making or similar machines, weighing 650g/m2 or more",kg,1235.04,1235.04,75197.4,71327.57
2023,Paraguay,imported_from,Brazil,591140,"Textile products and articles for technical uses; straining cloth of a kind used in oil presses and the like, including that of human hair",kg,7775.23,7775.23,161144.27,147406.45
2023,Paraguay,imported_from,Brazil,591190,Textile products and articles for technical uses; n.e.c. in heading no. 5911,kg,23252.14,23252.14,496732.1,465530.83
2023,Paraguay,imported_from,Brazil,600110,"Fabrics; long pile fabrics, knitted or crocheted",kg,16455.21,16455.21,251311.47,243976.02
