reporter,hs_code,bound_tariff,commodity
Paraguay,611090,35.0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, of textile materials, knitted or crocheted (excl. of wool, fine animal hair, cotton or man-made fibres, and wadded waistcoats)"
Paraguay,611110,35.0,"Babies' garments and clothing accessories of wool or fine animal hair, knitted or crocheted (excl. hats)"
Paraguay,611120,35.0,"Babies' garments and clothing accessories of cotton, knitted or crocheted (excl. hats)"
Paraguay,611130,35.0,"Babies' garments and clothing accessories of synthetic fibres, knitted or crocheted (excl. hats)"
Paraguay,611190,35.0,"Babies' garments and clothing accessories of textile materials, knitted or crocheted (excl. of wool, fine animal hair, cotton or synthetic fibres, and hats)"
Paraguay,611211,35.0,"Track-suits of cotton, knitted or crocheted"
Paraguay,611212,35.0,"Track-suits of synthetic fibres, knitted or crocheted"
Paraguay,611219,35.0,"Track-suits of textile materials, knitted or crocheted (excl. cotton or synthetic fibres)"
Paraguay,611220,35.0,"Ski-suits, knitted or crocheted"
Paraguay,611231,35.0,"Men's or boys' swimwear of synthetic fibres, knitted or crocheted"
Paraguay,611239,35.0,"Men's or boys' swimwear of textile materials, knitted or crocheted (excl. synthetic fibres)"
Paraguay,611241,35.0,"Women's or girls' swimwear of synthetic fibres, knitted or crocheted"
Paraguay,611249,35.0,"Women's or girls' swimwear of textile materials, knitted or crocheted (excl. synthetic fibres)"
Paraguay,611300,35.0,"Garments, knitted or crocheted, rubberised or impregnated, coated or covered with plastics or other materials (excl. babies' garments and clothing accessories)"
Paraguay,611410,35.0,"Special garments for professional, sporting or other purposes, n.e.s., of wool or fine animal hair, knitted or crocheted"
Paraguay,611420,35.0,"Special garments for professional, sporting or other purposes, n.e.s., of cotton, knitted or crocheted"
Paraguay,611430,35.0,"Special garments for professional, sporting or other purposes, n.e.s., of man-made fibres, knitted or crocheted"
Paraguay,611490,35.0,"Special garments for professional, sporting or other purposes, n.e.s., of textile materials, knitted or crocheted (excl. of wool, fine animal hair, cotton and man-made fibres)"
Paraguay,611511,20.0,"Panty hose and tights of synthetic fibres, knitted or crocheted, measuring per single yarn < 67 decitex"
Paraguay,611512,35.0,"Panty hose and tights of synthetic fibres, knitted or crocheted, measuring per single yarn >= 67 decitex"
Paraguay,611519,35.0,"Panty hose and tights of textile materials, knitted or crocheted (excl. of synthetic fibres and hosiery for babies)"
Paraguay,611520,35.0,"Women's full-length or knee-length hosiery, knitted or crocheted, measuring per single yarn < 67 decitex (excl. panty hose and tights)"
Paraguay,611591,35.0,"Full-length or knee-length stockings, socks and other hosiery, incl. stockings for varicose veins and footwear without applied soles, of wool or fine animal hair, knitted or crocheted (excl. panty hose and tights, women's full-length or knee-length stockings, measuring per single yarn < 67 decitex, and hosiery for babies)"
Paraguay,611592,35.0,"Full-length or knee-length stockings, socks and other hosiery, incl. stockings for varicose veins and footwear without applied soles, of cotton, knitted or crocheted (excl. panty hose and tights, women's full-length or knee-length stockings, measuring per single yarn < 67 decitex, and hosiery for babies)"
Paraguay,611593,35.0,"Full-length or knee-length stockings, socks and other hosiery, incl. stockings for varicose veins and footwear without applied soles, of synthetic fibres, knitted or crocheted (excl. panty hose and tights, women's full-length or knee-length stockings, measuring per single yarn < 67 decitex, and hosiery for babies)"
Paraguay,611599,35.0,"Full-length or knee-length stockings, socks and other hosiery, incl. stockings for varicose veins and footwear without applied soles, of textile materials, knitted or crocheted (excl. of wool, fine animal hair, cotton or synthetic fibres, panty hose and tights, women's full-length or knee-length stockings, measuring per single yarn < 67 decitex, and hosiery for babies)"
Paraguay,611610,35.0,"Gloves, mittens and mitts, impregnated, coated or covered with plastics or rubber, knitted or crocheted"
Paraguay,611691,35.0,"Gloves, mittens and mitts, of wool or fine animal hair, knitted or crocheted (excl. for babies)"
Paraguay,611692,35.0,"Gloves, mittens and mitts, of cotton, knitted or crocheted (excl. impregnated, coated or covered with plastics or rubber, and for babies)"
Paraguay,611693,35.0,"Gloves, mittens and mitts, of synthetic fibres, knitted or crocheted (excl. impregnated, coated or covered with plastics or rubber, and for babies)"
Paraguay,611699,35.0,"Gloves, mittens and mitts, of textile materials, knitted or crocheted (excl. of wool, fine animal hair, cotton or synthetic fibres, impregnated, coated or covered with plastics or rubber, and for babies)"
Paraguay,611710,35.0,"Shawls, scarves, mufflers, mantillas, veils and the like, knitted or crocheted"
Paraguay,611720,35.0,"Ties, bow ties and cravats, knitted or crocheted"
Paraguay,611780,35.0,"Made up clothing accessories, knitted or crocheted, n.e.s. (excl. shawls, scarves, mufflers, mantillas, veils and the like, ties, bow ties and cravats)"
Paraguay,611790,35.0,"Parts of garments or clothing accessories, knitted or crocheted, n.e.s."
Paraguay,620111,35.0,"Men's or boys' overcoats, raincoats, car-coats, capes, cloaks and similar articles, of wool or fine animal hair (excl. knitted or crocheted)"
Paraguay,620112,35.0,"Men's or boys' overcoats, raincoats, car-coats, capes, cloaks and similar articles, of cotton (excl. knitted or crocheted)"
Paraguay,620113,35.0,"Men's or boys' overcoats, raincoats, car-coats, capes, cloaks and similar articles, of man-made fibres (excl. knitted or crocheted)"
Paraguay,620119,35.0,"Men's or boys' overcoats, raincoats, car-coats, capes, cloaks and similar articles, of textile materials (excl. of wool or fine animal hair, cotton or man-made fibres, knitted or crocheted)"
Paraguay,620191,35.0,"Men's or boys' anoraks, incl. ski-jackets, wind-cheaters, wind-jackets and similar articles, of wool or fine animal hair (excl. knitted or crocheted, suits, ensembles, jackets, blazers and trousers)"
Paraguay,620192,35.0,"Men's or boys' anoraks, windcheaters, wind jackets and similar articles, of cotton (not knitted or crocheted and excl. suits, ensembles, jackets, blazers, trousers and tops of ski suits)"
Paraguay,620193,35.0,"Men's or boys' anoraks, windcheaters, wind jackets and similar articles, of man-made fibres (not knitted or crocheted and excl. suits, ensembles, jackets, blazers, trousers and tops of ski suits)"
Paraguay,620199,35.0,"Men's or boys' anoraks, incl. ski-jackets, wind-cheaters, wind-jackets and similar articles of textile materials (excl. of wool, fine animal hair, cotton or man-made fibres, knitted or crocheted, suits, ensembles, jackets, blazers and trousers)"
Paraguay,620211,35.0,"Women's or girls' overcoats, raincoats, car-coats, capes, cloaks and similar articles, of wool or fine animal hair (excl. knitted or crocheted)"
Paraguay,620212,35.0,"Women's or girls' overcoats, raincoats, car-coats, capes, cloaks and similar articles, of cotton (excl. knitted or crocheted)"
Paraguay,620213,35.0,"Women's or girls' overcoats, raincoats, car-coats, capes, cloaks and similar articles, of man-made fibres (excl. knitted or crocheted)"
Paraguay,620219,35.0,"Women's or girls' overcoats, raincoats, car-coats, capes, cloaks and similar articles, of textile materials (excl. of wool or fine animal hair, cotton or man-made fibres, knitted or crocheted)"
Paraguay,620291,35.0,"Women's or girls' anoraks, incl. ski-jackets, wind-cheaters, wind-jackets and similar articles, of wool or fine animal hair (excl. knitted or crocheted, suits, ensembles, jackets, blazers and trousers)"
Paraguay,620292,35.0,"Women's or girls' anoraks, windcheaters, wind jackets and similar articles, of cotton (not knitted or crocheted and excl. suits, ensembles, jackets, blazers, trousers and tops of ski suits)"
Paraguay,620293,35.0,"Women's or girls' anoraks, windcheaters, wind jackets and similar articles, of man-made fibres (not knitted or crocheted and excl. suits, ensembles, jackets, blazers, trousers and tops of ski suits)"
Paraguay,620299,35.0,"Women's or girls' anoraks, incl. ski-jackets, wind-cheaters, wind-jackets and similar articles, of textile materials (excl. of wool, fine animal hair, cotton or man-made fibres, knitted or crocheted, suits, ensembles, jackets, blazers and trousers)"
Paraguay,620311,35.0,"Men's or boys' suits of wool or fine animal hair (excl. knitted or crocheted, track suits, ski suits and swimwear)"
Paraguay,620312,35.0,"Men's or boys' suits of synthetic fibres (excl. knitted or crocheted, track suits, ski suits and swimwear)"
Paraguay,620319,35.0,"Men's or boys' suits of textile materials (excl. of wool, fine animal hair or synthetic fibres, knitted or crocheted, track suits, ski suits and swimwear)"
Paraguay,620321,35.0,"Men's or boys' ensembles of wool or fine animal hair (excl. knitted or crocheted, ski ensembles and swimwear)"
Paraguay,620322,35.0,"Men's or boys' ensembles of cotton (excl. knitted or crocheted, ski ensembles and swimwear)"
Paraguay,620323,35.0,"Men's or boys' ensembles of synthetic fibres (excl. knitted or crocheted, ski ensembles and swimwear)"
Paraguay,620329,35.0,"Men's or boys' ensembles of textile materials (excl. of wool, fine animal hair, cotton or synthetic fibres, knitted or crocheted, ski ensembles and swimwear)"
Paraguay,620331,35.0,"Men's or boys' jackets and blazers of wool or fine animal hair (excl. knitted or crocheted, and wind-jackets and similar articles)"
Paraguay,620332,35.0,"Men's or boys' jackets and blazers of cotton (excl. knitted or crocheted, and wind-jackets and similar articles)"
Paraguay,620333,35.0,"Men's or boys' jackets and blazers of synthetic fibres (excl. knitted or crocheted, and wind-jackets and similar articles)"
Paraguay,620339,35.0,"Men's or boys' jackets and blazers of textile materials (excl. of wool, fine animal hair, cotton or synthetic fibres, knitted or crocheted, and wind-jackets and similar articles)"
Paraguay,620341,35.0,"Men's or boys' trousers, bib and brace overalls, breeches and shorts, of wool or fine animal hair (excl. knitted or crocheted, underpants and swimwear)"
Paraguay,620342,35.0,"Men's or boys' trousers, bib and brace overalls, breeches and shorts, of cotton (excl. knitted or crocheted, underpants and swimwear)"
Paraguay,620343,35.0,"Men's or boys' trousers, bib and brace overalls, breeches and shorts of synthetic fibres (excl. knitted or crocheted, underpants and swimwear)"
Paraguay,620349,35.0,"Men's or boys' trousers, bib and brace overalls, breeches and shorts of textile materials (excl. of wool, fine animal hair, cotton or synthetic fibres, knitted or crocheted, underpants and swimwear)"
Paraguay,620411,35.0,"Women's or girls' suits of wool or fine animal hair (excl. knitted or crocheted, ski overalls and swimwear)"
Paraguay,620412,35.0,"Women's or girls' suits of cotton (excl. knitted or crocheted, ski overalls and swimwear)"
Paraguay,620413,35.0,"Women's or girls' suits of synthetic fibres (excl. knitted or crocheted, ski overalls and swimwear)"
Paraguay,620419,35.0,"Women's or girls' suits of textile materials (excl. of wool, fine animal hair, cotton or synthetic fibres, knitted or crocheted, ski overalls and swimwear)"
Paraguay,620421,35.0,"Women's or girls' ensembles of wool or fine animal hair (excl. knitted or crocheted, ski overalls and swimwear)"
Paraguay,620422,35.0,"Women's or girls' ensembles of cotton (excl. knitted or crocheted, ski overalls and swimwear)"
Paraguay,620423,35.0,"Women's or girls' ensembles of synthetic fibres (excl. knitted or crocheted, ski overalls and swimwear)"
Paraguay,620429,35.0,"Women's or girls' ensembles of textile materials (excl. of wool, fine animal hair, cotton or synthetic fibres, knitted or crocheted, ski overalls and swimwear)"
Paraguay,620431,35.0,"Women's or girls' jackets and blazers of wool or fine animal hair (excl. knitted or crocheted, wind-jackets and similar articles)"
Paraguay,620432,35.0,"Women's or girls' jackets and blazers of cotton (excl. knitted or crocheted, wind-jackets and similar articles)"
Paraguay,620433,35.0,"Women's or girls' jackets and blazers of synthetic fibres (excl. knitted or crocheted, wind-jackets and similar articles)"
Paraguay,620439,35.0,"Women's or girls' jackets and blazers of textile materials (excl. of wool, fine animal hair, cotton or synthetic fibres, knitted or crocheted, wind-jackets and similar articles)"
Paraguay,620441,35.0,Women's or girls' dresses of wool or fine animal hair (excl. knitted or crocheted and petticoats)
Paraguay,620442,35.0,Women's or girls' dresses of cotton (excl. knitted or crocheted and petticoats)
Paraguay,620443,35.0,Women's or girls' dresses of synthetic fibres (excl. knitted or crocheted and petticoats)
Paraguay,620444,35.0,Women's or girls' dresses of artificial fibres (excl. knitted or crocheted and petticoats)
Paraguay,620449,35.0,"Women's or girls' dresses of textile materials (excl. of wool, fine animal hair, cotton or man-made fibres, knitted or crocheted and petticoats)"
Paraguay,620451,35.0,Women's or girls' skirts and divided skirts of wool or fine animal hair (excl. knitted or crocheted and petticoats)
Paraguay,620452,35.0,Women's or girls' skirts and divided skirts of cotton (excl. knitted or crocheted and petticoats)
Paraguay,620453,35.0,Women's or girls' skirts and divided skirts of synthetic fibres (excl. knitted or crocheted and petticoats)
Paraguay,620459,35.0,"Women's or girls' skirts and divided skirts of textile materials (excl. of wool, fine animal hair, cotton or synthetic fibres, knitted or crocheted and petticoats)"
Paraguay,620461,35.0,"Women's or girls' trousers, bib and brace overalls, breeches and shorts of wool or fine animal hair (excl. knitted or crocheted, panties and swimwear)"
Paraguay,620462,35.0,"Women's or girls' trousers, bib and brace overalls, breeches and shorts of cotton (excl. knitted or crocheted, panties and swimwear)"
Paraguay,620463,35.0,"Women's or girls' trousers, bib and brace overalls, breeches and shorts of synthetic fibres (excl. knitted or crocheted, panties and swimwear)"
Paraguay,620469,35.0,"Women's or girls' trousers, bib and brace overalls, breeches and shorts of textile materials (excl. of wool, fine animal hair, cotton or synthetic fibres, knitted or crocheted, panties and swimwear)"
Paraguay,620510,35.0,"Men's or boys' shirts of wool or fine animal hair (excl. knitted or crocheted, nightshirts, singlets and other vests)"
Paraguay,620520,35.0,"Men's or boys' shirts of cotton (excl. knitted or crocheted, nightshirts, singlets and other vests)"
Paraguay,620530,35.0,"Men's or boys' shirts of man-made fibres (excl. knitted or crocheted, nightshirts, singlets and other vests)"
Paraguay,620590,35.0,"Men's or boys' shirts of textile materials (excl. of wool, fine animal hair, cotton or man-made fibres, knitted or crocheted, nightshirts, singlets and other vests)"
Paraguay,620610,35.0,"Women's or girls' blouses, shirts and shirt-blouses of silk or silk waste (excl. knitted or crocheted and vests)"
Paraguay,620620,35.0,"Women's or girls' blouses, shirts and shirt-blouses of wool or fine animal hair (excl. knitted or crocheted and vests)"
Paraguay,620630,35.0,"Women's or girls' blouses, shirts and shirt-blouses of cotton (excl. knitted or crocheted and vests)"
Paraguay,620640,35.0,"Women's or girls' blouses, shirts and shirt-blouses of man-made fibres (excl. knitted or crocheted and vests)"
Paraguay,620690,35.0,"Women's or girls' blouses, shirts and shirt-blouses of textile materials (excl. of silk, silk waste, wool, fine animal hair, cotton or man-made fibres, knitted or crocheted and vests)"
Paraguay,620711,35.0,Men's or boys' underpants and briefs of cotton (excl. knitted or crocheted)
Paraguay,620719,35.0,Men's or boys' underpants and briefs of textile materials (excl. cotton and knitted or crocheted)
Paraguay,620721,35.0,"Men's or boys' nightshirts and pyjamas of cotton (excl. knitted or crocheted, vests, singlets and underpants)"
Paraguay,620722,35.0,"Men's or boys' nightshirts and pyjamas of man-made fibres (excl. knitted or crocheted, vests, singlets and underpants)"
Paraguay,620729,35.0,"Men's or boys' nightshirts and pyjamas of textile materials (excl. of cotton or man-made fibres, knitted or crocheted, vests, singlets and underpants)"
Paraguay,620791,35.0,"Men's or boys' singlets and other vests, bathrobes, dressing gowns and similar articles of cotton (excl. knitted or crocheted, underpants, nightshirts and pyjamas)"
Paraguay,620792,35.0,"Men's or boys' singlets and other vests, bathrobes, dressing gowns and similar articles of man-made fibres (excl. knitted or crocheted, underpants, nightshirts and pyjamas)"
Paraguay,620799,35.0,"Men's or boys' singlets and other vests, bathrobes and dressing gowns of textile materials (excl. of cotton or man-made fibres, knitted or crocheted, underpants, nightshirts and pyjamas)"
Paraguay,620811,35.0,Women's or girls' slips and petticoats of man-made fibres (excl. knitted or crocheted and vests)
Paraguay,620819,35.0,"Women's or girls' slips and petticoats of textile materials (excl. man-made fibres, knitted or crocheted and vests)"
Paraguay,620821,35.0,"Women's or girls' nightdresses and pyjamas of cotton (excl. knitted or crocheted, vests and negligés)"
Paraguay,620822,35.0,"Women's or girls' nightdresses and pyjamas of man-made fibres (excl. knitted or crocheted, vests and negligés)"
Paraguay,620829,35.0,"Women's or girls' nightdresses and pyjamas of textile materials (excl. cotton and man-made fibres, knitted or crocheted, vests and negligés)"
Paraguay,620891,35.0,"Women's or girls' singlets and other vests, briefs, panties, negliges, bathrobes, dressing gowns, housecoats and similar articles of cotton (excl. knitted or crocheted, slips, petticoats, nightdresses and pyjamas, brassières, girdles, corsets and similar articles)"
Paraguay,620892,35.0,"Women's or girls' singlets and other vests, briefs, panties, negliges, bathrobes, dressing gowns, housecoats and similar articles of man-made fibres (excl. knitted or crocheted, slips, petticoats, nightdresses and pyjamas, brassières, girdles, corsets and similar articles)"
Paraguay,620899,35.0,"Women's or girls' singlets and other vests, briefs, panties, negliges, bathrobes, dressing gowns, housecoats and similar articles of textile materials (excl. of cotton or man-made fibres, knitted or crocheted, slips, petticoats, nightdresses and pyjamas, brassières, girdles, corsets and similar articles)"
Paraguay,620910,35.0,Babies' garments and clothing accessories of wool or fine animal hair (excl. knitted or crocheted and hats)
Paraguay,620920,35.0,Babies' garments and clothing accessories of cotton (excl. knitted or crocheted and hats)
Paraguay,620930,35.0,Babies' garments and clothing accessories of synthetic fibres (excl. knitted or crocheted and hats)
Paraguay,620990,35.0,"Babies' garments and clothing accessories of textile materials (excl. of wool or fine animal hair, cotton or synthetic fibres, knitted or crocheted and hats)"
Paraguay,621010,35.0,"Garments made-up of felt or nonwovens, whether or not impregnated, coated, covered or laminated (excl. babies' garments and clothing accessories)"
Paraguay,621020,35.0,"Garments of the type described in subheading 6201,11 to 6201,19, rubberised or impregnated, coated, covered or laminated with plastics or other substances"
Paraguay,621030,35.0,"Garments of the type described in subheading 6202,11 to 6202,19, rubberised or impregnated, coated, covered or laminated with plastics or other substances"
Paraguay,621040,35.0,"Men's or boys' garments of textile fabrics, rubberised or impregnated, coated, covered or laminated with plastics or other substances (excl. of the type described in subheading 6201,11 to 6201,19, and babies' garments and clothing accessories)"
Paraguay,621050,35.0,"Women's or girls' garments of textile fabrics, rubberised or impregnated, coated, covered or laminated with plastics or other substances (excl. of the type described in subheading 6202,11 to 6202,19, and babies' garments and clothing accessories)"
Paraguay,621111,35.0,Men's or boys' swimwear (excl. knitted or crocheted)
Paraguay,621112,35.0,Women's or girls' swimwear (excl. knitted or crocheted)
Paraguay,621120,35.0,Ski suits (excl. knitted or crocheted)
Paraguay,621131,35.0,"Men's or boys' track suits and other garments, n.e.s. of wool or fine animal hair (excl. knitted or crocheted)"
Paraguay,621132,35.0,"Men's or boys' track suits and other garments, n.e.s. of cotton (excl. knitted or crocheted)"
Paraguay,621133,35.0,"Men's or boys' track suits and other garments, n.e.s. of man-made fibres (excl. knitted or crocheted)"
Paraguay,621139,35.0,"Men's or boys' track suits and other garments, n.e.s. of textile materials (excl. of wool, fine animal hair, cotton or man-made fibres, knitted or crocheted)"
Paraguay,621141,35.0,"Women's or girls' track suits and other garments, n.e.s. of wool or fine animal hair (excl. knitted or crocheted)"
Paraguay,621142,35.0,"Women's or girls' track suits and other garments, n.e.s. of cotton (excl. knitted or crocheted)"
Paraguay,621143,35.0,"Women's or girls' track suits and other garments, n.e.s. of man-made fibres (excl. knitted or crocheted)"
Paraguay,621149,35.0,"Women's or girls' track suits and other garments, n.e.s. of textile materials (excl. of wool, fine animal hair, cotton or man-made fibres, knitted or crocheted)"
Paraguay,621210,35.0,"Brassieres of all types of textile materials, whether or not elasticated, incl. knitted or crocheted"
Paraguay,621220,35.0,"Girdles and panty-girdles of all types of textile materials, whether or not elasticated, incl. knitted or crocheted (excl. belts and corselets made entirely of rubber)"
Paraguay,621230,35.0,"Corselettes of all types of textile materials, whether or not elasticated, incl. knitted or crocheted"
Paraguay,621290,35.0,"Corsets, braces, garters, suspenders and similar articles and parts thereof, incl. parts of brassieres, girdles, panty girdles and corselettes, of all types of textile materials, whether or not elasticated, incl. knitted or crocheted (excl. complete brassieres, girdles, panty girdles and corselettes)"
Paraguay,621310,35.0,"Handkerchiefs of silk or silk waste, of which no side exceeds 60 cm (excl. knitted or crocheted)"
Paraguay,621320,35.0,"Handkerchiefs of cotton, of which no side exceeds 60 cm (excl. knitted or crocheted)"
Paraguay,621390,35.0,"Handkerchiefs of textile materials, of which no side exceeds 60 cm (excl. of silk, silk waste or cotton, knitted or crocheted)"
Paraguay,621410,35.0,"Shawls, scarves, mufflers, mantillas, veils and similar articles of silk or silk waste (excl. knitted or crocheted)"
Paraguay,621420,35.0,"Shawls, scarves, mufflers, mantillas, veils and similar articles of wool or fine animal hair (excl. knitted or crocheted)"
Paraguay,621430,35.0,"Shawls, scarves, mufflers, mantillas, veils and similar articles of synthetic fibres (excl. knitted or crocheted)"
Paraguay,621440,35.0,"Shawls, scarves, mufflers, mantillas, veils and similar articles of artificial fibres (excl. knitted or crocheted)"
Paraguay,621490,35.0,"Shawls, scarves, mufflers, mantillas, veils and similar articles of textile materials (excl. of silk, silk waste, wool, fine animal hair or man-made fibres, knitted or crocheted)"
Paraguay,621510,35.0,"Ties, bow ties and cravats of silk or silk waste (excl. knitted or crocheted)"
Paraguay,621520,35.0,"Ties, bow ties and cravats of man-made fibres (excl. knitted or crocheted)"
Paraguay,621590,35.0,"Ties, bow ties and cravats of textile materials (excl. of silk, silk waste or man-made fibres, knitted or crocheted)"
Paraguay,621600,35.0,"Gloves, mittens and mitts, of all types of textile materials (excl. knitted or crocheted and for babies)"
Paraguay,621710,35.0,"Made up clothing accessories, of all types of textile materials, n.e.s. (excl. knitted or crocheted)"
Paraguay,621790,35.0,"Parts of garments or clothing accessories, of all types of textile materials, n.e.s. (excl. knitted or crocheted)"
Paraguay,630110,35.0,Electric blankets of all types of textile materials
Paraguay,630120,35.0,"Blankets and travelling rugs of wool or fine animal hair (excl. electric, table covers, bedspreads and articles of bedding and similar furnishing of heading 9404)"
Paraguay,630130,35.0,"Blankets and travelling rugs of cotton (excl. electric, table covers, bedspreads and articles of bedding and similar furnishing of heading 9404)"
Paraguay,630140,35.0,"Blankets and travelling rugs of synthetic fibres (excl. electric, table covers, bedspreads and articles of bedding and similar furnishing of heading 9404)"
Paraguay,630190,35.0,"Blankets and travelling rugs of textile materials (excl. of wool or fine animal hair, cotton or synthetic fibres, electric, table covers, bedspreads and articles of bedding and similar furnishing of heading 9404)"
Paraguay,630210,35.0,"Bed-linen, knitted or crocheted"
Paraguay,630221,35.0,Printed bed-linen of cotton (excl. knitted or crocheted)
Paraguay,630222,35.0,Printed bed-linen of man-made fibres (excl. knitted or crocheted)
Paraguay,630229,35.0,"Printed bed-linen of textile materials (excl. cotton and man-made fibres, knitted or crocheted)"
Paraguay,630231,35.0,"Bed-linen of cotton (excl. printed, knitted or crocheted)"
Paraguay,630232,35.0,"Bed-linen of man-made fibres (excl. printed, knitted or crocheted)"
Paraguay,630239,35.0,"Bed-linen of textile materials (excl. of cotton and man-made fibres, printed, knitted or crocheted)"
Paraguay,630240,35.0,"Table linen, knitted or crocheted"
Paraguay,630251,35.0,Table linen of cotton (excl. knitted or crocheted)
Paraguay,630252,35.0,Table linen of flax (excl. knitted or crocheted)
Paraguay,630253,35.0,Table linen of man-made fibres (excl. knitted or crocheted)
Paraguay,630259,35.0,"Table linen of textile materials (excl. of cotton, flax or man-made fibres, knitted or crocheted)"
Paraguay,630260,35.0,"Toilet linen and kitchen linen, of terry towelling or similar terry fabrics of cotton (excl. floor-cloths, polishing-cloths, dish-cloths and dusters)"
Paraguay,630291,35.0,"Toilet linen and kitchen linen of cotton (excl. of terry fabrics, floor-cloths, polishing-cloths, dish-cloths and dusters)"
Paraguay,630292,35.0,"Toilet linen and kitchen linen of flax (excl. floor-cloths, polishing-cloths, dish-cloths and dusters)"
Paraguay,630293,35.0,"Toilet linen and kitchen linen of man-made fibres (excl. floor-cloths, polishing-cloths, dish-cloths and dusters)"
Paraguay,630299,35.0,"Toilet linen and kitchen linen of textile materials (excl. of cotton, flax or man-made fibres, floor-cloths, polishing-cloths, dish-cloths and dusters)"
Paraguay,630311,35.0,"Curtains, incl. drapes, and interior blinds, curtain or bed valances of cotton, knitted or crocheted (excl. awnings and sunblinds)"
Paraguay,630312,35.0,"Curtains, incl. drapes, and interior blinds, curtain or bed valances of synthetic fibres, knitted or crocheted (excl. awnings and sunblinds)"
Paraguay,630319,35.0,"Curtains, incl. drapes, and interior blinds, curtain or bed valances, knitted or crocheted (excl. of cotton or synthetic fibres, awnings and sunblinds)"
Paraguay,630391,35.0,"Curtains, incl. drapes, and interior blinds, curtain or bed valances of cotton (excl. knitted or crocheted, awnings and sunblinds)"
Paraguay,630392,35.0,"Curtains, incl. drapes, and interior blinds, curtain or bed valances of synthetic fibres (excl. knitted or crocheted, awnings and sunblinds)"
Paraguay,630399,35.0,"Curtains, incl. drapes, and interior blinds, curtain or bed valances of textile materials (excl. of cotton and synthetic fibres, knitted or crocheted, awnings and sunblinds)"
Paraguay,630411,35.0,"Knitted or crocheted bedspreads (excl. bed-linen, quilts and eiderdowns)"
Paraguay,630419,35.0,"Bedspreads of all types of textile materials (excl. knitted or crocheted, bed-linen, quilts and eiderdowns)"
Paraguay,630491,35.0,"Articles for interior furnishing, knitted or crocheted (excl. blankets and travelling rugs, bed-linen, table linen, toilet linen, kitchen linen, curtains, incl. drapes, interior blinds, curtain or bed valances, bedspreads, lampshades and articles of heading 9404)"
Paraguay,630492,35.0,"Articles for interior furnishing, of cotton (excl. knitted or crocheted, blankets and travelling rugs, bed-linen, table linen, toilet linen, kitchen linen, curtains, incl. drapes, interior blinds, curtain or bed valances, bedspreads, lampshades and articles of heading 9404)"
Paraguay,630493,35.0,"Articles for interior furnishing, of synthetic fibres (excl. knitted or crocheted, blankets and travelling rugs, bed-linen, table linen, toilet linen, kitchen linen, curtains, incl. drapes, interior blinds, curtain or bed valances, bedspreads, lampshades and articles of heading 9404)"
Paraguay,630499,35.0,"Articles for interior furnishing, of textile materials (excl. of cotton or synthetic fibres, knitted or crocheted, blankets and travelling rugs, bed-linen, table linen, toilet linen, kitchen linen, curtains, incl. drapes, interior blinds, curtain or bed valances, bedspreads, lampshades and articles of heading 9404)"
Paraguay,630510,35.0,"Sacks and bags, for the packing of goods, of jute or other textile bast fibres of heading 5303"
Paraguay,630520,35.0,"Sacks and bags, for the packing of goods, of cotton"
Paraguay,630532,35.0,"Flexible intermediate bulk containers, for the packing of goods, of synthetic or man-made textile materials"
Paraguay,630533,35.0,"Sacks and bags, for the packing of goods, of polyethylene or polypropylene strip or the like (excl. flexible intermediate bulk containers)"
Paraguay,630539,35.0,"Sacks and bags, for the packing of goods, of synthetic or man-made textile materials (excl. of polyethylene or polypropylene strip or the like, and flexible intermediate bulk containers)"
Paraguay,630590,35.0,"Sacks and bags, for the packing of goods, of textile materials (excl. man-made, cotton, jute or other textile bast fibres of heading 5303)"
Paraguay,630611,35.0,"Tarpaulins, awnings and sunblinds of cotton (excl. flat covers of light fabrics made-up as tarpaulins)"
Paraguay,630612,35.0,"Tarpaulins, awnings and sunblinds of synthetic fibres (excl. flat covers of light fabrics made-up as tarpaulins)"
Paraguay,630619,35.0,"Tarpaulins, awnings and sunblinds of textile materials (excl. cotton or synthetic fibres and flat covers of light fabrics made-up as tarpaulins)"
Paraguay,630621,35.0,Tents of cotton (excl. fly sheets)
Paraguay,630622,35.0,Tents of synthetic fibres (excl. fly sheets)
Paraguay,630629,35.0,Tents of textile materials (excl. cotton or synthetic fibres and fly sheets)
Paraguay,630631,35.0,"Sails for boats, sailboards or landcraft, of synthetic fibres"
Paraguay,630639,35.0,"Sails for boats, sailboards or landcraft, of textile materials (excl. synthetic fibres)"
Paraguay,630641,35.0,Pneumatic mattresses of cotton
Paraguay,630649,35.0,Pneumatic mattresses of textile materials (excl. cotton)
Paraguay,630691,35.0,"Camping goods of cotton (excl. tents, awnings and sunblinds, sails, pneumatic mattresses, rucksacks, knapsacks and similar receptacles, filled sleeping bags, mattresses and cushions)"
Paraguay,630699,35.0,"Camping goods of textile materials (excl. of cotton, tents, awnings and sunblinds, sails, pneumatic mattresses, rucksacks, knapsacks and similar receptacles, filled sleeping bags, mattresses and cushions)"
Paraguay,630710,35.0,"Floor-cloths, dish-cloths, dusters and similar cleaning cloths, of all types of textile materials"
Paraguay,630720,35.0,"Life-jackets and life-belts, of all types of textile materials"
Paraguay,630790,35.0,"Made up articles of textile materials, incl. dress patterns, n.e.s."
