reporter,year,hs_code,applied_tariff,commodity
Brazil,2021,481690,15.0,"Copying or transfer papers, in rolls of a width of <= 36 cm or in rectangular or square sheets with no side measuring > 36 cm in the unfolded state, or cut into shapes other than rectangles or squares, whether or not in boxes, together with offset plates of paper (excl. self-copy paper)"
Brazil,2021,481710,16.0,Envelopes of paper or paperboard (excl. letter cards)
Brazil,2021,481720,16.0,"Letter cards, plain postcards and correspondence cards, of paper or paperboard (excl. those with imprinted postage stamps)"
Brazil,2021,481730,16.0,"Boxes, pouches, wallets and writing compendiums, of paper or paperboard, containing an assortment of paper stationery"
Brazil,2021,481810,16.0,Toilet paper in rolls of a width of <= 36 cm
Brazil,2021,481820,16.0,"Handkerchiefs, cleansing or facial tissues and towels, of paper pulp, paper, cellulose wadding or webs of cellulose fibres"
Brazil,2021,481830,16.0,"Tablecloths and serviettes of paper pulp, paper, cellulose wadding or webs of cellulose fibres"
Brazil,2021,481850,16.0,"Articles of apparel and clothing accessories, of paper pulp, paper, cellulose wadding or webs of cellulose fibres (excl. footware and parts thereof, incl. insoles, heel pieces and similar removable products, gaiters and similar products, headgear and parts thereof)"
Brazil,2021,481890,16.0,"Paper, cellulose wadding or webs of cellulose fibres, of a kind used for household or sanitary purposes, in rolls of a width <= 36 cm, or cut to size or shape; articles of paper pulp, paper, cellulose wadding or webs of cellulose fibres for household, sanitary or hospital use (excl. toilet paper, handkerchiefs, cleansing or facial tissues and towels, tablecloths, serviettes, sanitary towels and tampons, napkins and napkin liners for babies and similar sanitary articles)"
Brazil,2021,481910,16.0,"Cartons, boxes and cases, of corrugated paper or paperboard"
Brazil,2021,481920,16.0,"Folding cartons, boxes and cases, of non-corrugated paper or paperboard"
Brazil,2021,481930,16.0,"Sacks and bags, of paper, paperboard, cellulose wadding or webs of cellulose fibres, having a base of a width of >= 40 cm"
Brazil,2021,481940,16.0,"Sacks and bags, incl. cones, of paper, paperboard, cellulose wadding or webs of cellulose fibres (excl. those having a base of a width of >= 40 cm, and record sleeves)"
Brazil,2021,481950,16.0,"Packing containers, incl. record sleeves, of paper, paperboard, cellulose wadding or webs of cellulose fibres (excl. cartons, boxes and cases, of corrugated paper or paperboard, folding cartons, boxes and cases, of uncorrugated paper or paperboard, sacks and bags)"
Brazil,2021,481960,16.0,"Box files, letter trays, storage boxes and similar articles, of paperboard, of a kind used in offices, shops or the like (excl. packing containers)"
Brazil,2021,482010,16.0,"Registers, account books, notebooks, order books, receipt books, letter pads, memorandum pads, diaries and similar articles, of paper or paperboard"
Brazil,2021,482020,16.0,Exercise books of paper or paperboard
Brazil,2021,482030,16.0,"Binders (other than book covers), folders and file covers, of paper or paperboard"
Brazil,2021,482040,16.0,"Manifold business forms and interleaved carbon sets, of paper or paperboard"
Brazil,2021,482050,16.0,"Albums for samples or collections, of paper or paperboard"
Brazil,2021,482090,16.0,"Blotting pads and similar articles of stationery, of paper and paperboard, and book covers of paper or paperboard (excl. registers, account books, notebooks, order books, receipt books, letter pads, memorandum pads, diaries, exercise books, binders, folders, file covers, manifold business forms and interleaved carbon sets, and albums for samples or for collections)"
Brazil,2021,482110,16.0,"Paper or paperboard labels of all kinds, printed"
Brazil,2021,482190,16.0,"Paper or paperboard labels of all kinds, non-printed"
Brazil,2021,482210,16.0,"Bobbins, spools, cops and similar supports of paper pulp, paper or paperboard, whether or not perforated or hardened, for winding textile yarn"
Brazil,2021,482290,16.0,"Bobbins, spools, cops and similar supports of paper pulp, paper or paperboard, whether or not perforated or hardened (excl. those for winding textile yarn)"
Brazil,2021,482320,10.0,"Filter paper and paperboard, in strips or rolls of a width <= 36 cm, in rectangular or square sheets, of which no side > 36 cm in the unfolded state, or cut to shape other than rectangular or square"
Brazil,2021,482340,16.0,"Rolls, sheets and dials, printed for self-recording apparatus, in rolls of a width <= 36 cm, in rectangular or square sheets of which no side > 36 cm in the unfolded state, or cut into dials"
Brazil,2021,482361,16.0,"Trays, dishes, plates, cups and the like, of bamboo paper or bamboo paperboard"
Brazil,2021,482369,16.0,"Trays, dishes, plates, cups and the like, of paper or paperboard (excl. of bamboo paper or bamboo paperboard)"
Brazil,2021,482370,16.0,"Moulded or pressed articles of paper pulp, n.e.s."
Brazil,2021,482390,8.0,"Paper, paperboard, cellulose wadding and webs of cellulose fibres, in strips or rolls of a width <= 36 cm, in rectangular or square sheets, of which no side > 36 cm in the unfolded state, or cut to shape other than rectangular or square, and articles of paper pulp, paper, cellulose wadding or webs of cellulose fibres, n.e.s."
Brazil,2021,490110,0.0,"Printed books, brochures and similar printed matter, in single sheets, whether or not folded (excl. periodicals and publications which are essentially devoted to advertising)"
Brazil,2021,490191,0.0,"Dictionaries and encyclopaedias, and serial instalments thereof"
Brazil,2021,490199,0.0,"Printed books, brochures and similar printed matter (excl. those in single sheets; dictionaries, encyclopaedias, periodicals and publications which are essentially devoted to advertising)"
Brazil,2021,490210,0.0,"Newspapers, journals and periodicals, whether or not illustrated or containing advertising material, appearing at least four times a week"
Brazil,2021,490290,0.0,"Newspapers, journals and periodicals, whether or not illustrated or containing advertising material (excl. those appearing at least four times a week)"
Brazil,2021,490300,16.0,"Children's picture, drawing or colouring books"
Brazil,2021,490400,0.0,"Music, printed or in manuscript, whether or not bound or illustrated"
Brazil,2021,490510,4.0,"Globes, printed (excl. relief globes)"
Brazil,2021,490591,2.0,"Maps and hydrographic or similar charts of all kinds, incl. atlases and topographical plans, printed and in book form (excl. globes, and maps and plans, in relief)"
Brazil,2021,490599,4.0,"Maps and hydrographic or similar charts of all kinds, incl. atlases, wall maps and topographical plans, printed (excl. those in book form, and maps, plans and globes, in relief)"
Brazil,2021,490600,4.0,"Plans and drawings for architectural, engineering, industrial, commercial, topographical or similar purposes, being originals drawn by hand; handwritten texts; photographic reproductions on sensitised paper and carbon copies of the foregoing"
Brazil,2021,490700,4.0,"Unused postage, revenue or similar stamps of current or new issue in the country in which they have, or will have, a recognised face value; stamp-impressed paper; banknotes; cheque forms; stock, share or bond certificates and similar documents of title"
Brazil,2021,490810,16.0,"Transfers ""decalcomanias"", vitrifiable"
Brazil,2021,490890,16.0,"Transfers ""decalcomanias"" (excl. vitrifiable)"
Brazil,2021,490900,16.0,"Printed or illustrated postcards; printed cards bearing personal greetings, messages or announcements, whether or not illustrated, with or without envelopes or trimmings"
Brazil,2021,491000,16.0,"Calendars of any kinds, printed, incl. calendars blocks"
Brazil,2021,491110,8.0,"Trade advertising material, commercial catalogues and the like"
Brazil,2021,491191,16.0,"Pictures, prints and photographs, n.e.s."
Brazil,2021,491199,16.0,"Printed matter, n.e.s."
Brazil,2021,500100,4.0,Silkworm cocoons suitable for reeling
Brazil,2021,500200,4.0,"Raw silk ""non-thrown"""
Brazil,2021,500300,4.0,"Silk waste, incl. cocoons unsuitable for reeling, yarn waste and garnetted stock"
Brazil,2021,500400,18.0,Silk yarn (excl. that spun from silk waste and that put up for retail sale)
Brazil,2021,500500,18.0,Yarn spun from silk waste (excl. that put up for retail sale)
Brazil,2021,500600,18.0,"Silk yarn and yarn spun from silk waste, put up for retail sale; silkworm gut"
Brazil,2021,500710,26.0,Woven fabrics of noil silk
Brazil,2021,500720,26.0,Woven fabrics containing >= 85% silk or schappe by weight
Brazil,2021,500790,26.0,"Woven fabrics containing predominantly, but < 85% silk or silk waste by weight"
Brazil,2021,510111,8.0,"Greasy shorn wool, incl. fleece-washed wool, neither carded nor combed"
Brazil,2021,510119,8.0,"Greasy wool, incl. fleece-washed wool, neither carded nor combed (excl. shorn wool)"
Brazil,2021,510121,8.0,"Shorn wool, degreased, non-carbonised, neither carded nor combed"
Brazil,2021,510129,8.0,"Degreased wool, non-carbonised, neither carded nor combed (excl. shorn wool)"
Brazil,2021,510130,8.0,"Carbonised wool, neither carded nor combed"
Brazil,2021,510211,8.0,"Hair of Kashmir ""cashmere"" goats, neither carded nor combed"
Brazil,2021,510219,8.0,"Fine animal hair, neither carded nor combed (excl. wool and hair of Kashmir ""cashmere"" goats)"
Brazil,2021,510220,8.0,"Coarse animal hair, neither carded nor combed (excl. wool, hair and bristles used in the manufacture of brooms and brushes, and horsehair from the mane or tail)"
Brazil,2021,510310,6.0,Noils of wool or of fine animal hair (excl. garnetted stock)
Brazil,2021,510320,6.0,"Waste of wool or of fine animal hair, incl. yarn waste (excl. noils and garnetted stock)"
Brazil,2021,510330,6.0,"Waste of coarse animal hair, incl. yarn waste (excl. garnetted stock, waste of hair or bristles used in the manufacture of brooms and brushes, and of horsehair from the mane or tail)"
Brazil,2021,510400,6.0,"Garnetted stock of wool or of fine or coarse animal hair, neither carded nor combed"
Brazil,2021,510510,10.0,"Wool, carded"
Brazil,2021,510521,10.0,"Wool, combed, in fragments ""open tops"""
Brazil,2021,510529,10.0,"Wool, combed (excl. that in fragments ""open tops"")"
Brazil,2021,510531,10.0,"Hair of Kashmir ""cashmere"" goats, carded or combed"
Brazil,2021,510539,10.0,"Fine animal hair, carded or combed (excl. wool and hair of Kashmir ""cashmere"" goats)"
Brazil,2021,510540,10.0,"Coarse animal hair, carded or combed"
Brazil,2021,510610,18.0,Carded wool yarn containing >= 85% wool by weight (excl. that put up for retail sale)
Brazil,2021,510620,18.0,"Carded wool yarn containing predominantly, but < 85% wool by weight (excl. that put up for retail sale)"
Brazil,2021,510710,18.0,Yarn of combed wool containing >= 85% wool by weight (excl. that put up for retail sale)
Brazil,2021,510720,18.0,"Yarn of combed wool containing predominantly, but < 85% wool by weight (excl. that put up for retail sale)"
Brazil,2021,510810,18.0,Carded yarn of fine animal hair (excl. that of wool or that put up for retail sale)
Brazil,2021,510820,18.0,Combed yarn of fine animal hair (excl. that of wool and that put up for retail sale)
Brazil,2021,510910,18.0,"Yarn containing >= 85% wool or fine animal hair by weight, put up for retail sale"
Brazil,2021,510990,18.0,"Yarn containing predominantly, but < 85% wool or fine animal hair by weight, put up for retail sale"
Brazil,2021,511000,18.0,"Yarn of coarse animal hair or of horsehair, incl. gimped horsehair yarn, whether or not put up for retail sale (excl. horsehair and yarn not joined together)"
Brazil,2021,511111,26.0,Woven fabrics containing >= 85% carded wool or carded fine animal hair by weight and weighing <= 300 g/m²
Brazil,2021,511119,26.0,Woven fabrics containing >= 85% carded wool or carded fine animal hair by weight and weighing > 300 g/m² (excl. fabrics for technical uses specificed in heading 5911)
Brazil,2021,511120,26.0,"Woven fabrics containing predominantly, but < 85% carded wool or carded fine animal hair by weight, mixed principally or solely with synthetic or artificial filaments"
Brazil,2021,511130,14.0,"Woven fabrics containing predominantly, but < 85% carded wool or carded fine animal hair by weight, mixed principally or solely with synthetic or artificial staple fibres"
Brazil,2021,511190,26.0,"Woven fabrics containing predominantly, but < 85% carded wool or carded fine animal hair by weight (excl. those mixed principally or solely with synthetic or artificial filaments or staple fibres)"
Brazil,2021,511211,26.0,Woven fabrics containing >= 85% combed wool or combed fine animal hair by weight and weighing <= 200 g/m² (excl. fabrics for technical uses of heading 5911)
Brazil,2021,511219,26.0,Woven fabrics containing >= 85% combed wool or combed fine animal hair by weight and weighing > 200 g/m²
Brazil,2021,511220,26.0,"Woven fabrics containing predominantly, but < 85% combed wool or combed fine animal hair by weight, mixed principally or solely with synthetic or artificial filaments (excl. fabrics for technical uses of heading 5911)"
Brazil,2021,511230,26.0,"Woven fabrics containing predominantly, but < 85% combed wool or combed fine animal hair by weight, mixed principally or solely with synthetic or artificial staple fibres (excl. fabrics for technical uses of heading 5911)"
Brazil,2021,511290,26.0,"Woven fabrics containing predominantly, but < 85% combed wool or combed fine animal hair by weight (excl. those mixed principally or solely with synthetic or artificial filaments or staple fibres and fabrics for technical uses of heading 5911)"
Brazil,2021,511300,26.0,Woven fabrics of coarse animal hair or of horsehair (excl. fabrics for technical uses of heading 5911)
Brazil,2021,520100,6.0,"Cotton, neither carded nor combed"
Brazil,2021,520210,6.0,"Cotton yarn waste, incl. thread waste"
Brazil,2021,520291,6.0,Garnetted stock of cotton
Brazil,2021,520299,6.0,"Cotton waste (excl. yarn waste, thread waste and garnetted stock)"
Brazil,2021,520300,8.0,"Cotton, carded or combed"
Brazil,2021,520411,18.0,"Sewing thread, containing >= 85% cotton by weight (excl. that put up for retail sale)"
Brazil,2021,520419,18.0,"Sewing thread, containing predominantly, but < 85% cotton by weight (excl. that put up for retail sale)"
Brazil,2021,520420,18.0,"Cotton sewing thread, put up for retail sale"
Brazil,2021,520511,18.0,"Single cotton yarn, of uncombed fibres, containing >= 85% cotton by weight and with a linear density of >= 714,29 decitex ""<= MN 14"" (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520512,18.0,"Single cotton yarn, of uncombed fibres, containing >= 85% cotton by weight and with a linear density of 232,56 decitex to < 714,29 decitex ""> MN 14 to MN 43"" (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520513,18.0,"Single cotton yarn, of uncombed fibres, containing >= 85% cotton by weight and with a linear density of 192,31 decitex to < 232,56 decitex ""> MN 43 to MN 52"" (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520514,18.0,"Single cotton yarn, of uncombed fibres, containing >= 85% cotton by weight and with a linear density of 125 decitex to < 192,31 decitex ""> MN 52 to MN 80"" (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520515,18.0,"Single cotton yarn, of uncombed fibres, containing >= 85% cotton by weight and with a linear density of < 125 decitex ""> MN 80"" (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520521,18.0,"Single cotton yarn, of combed fibres, containing >= 85% cotton by weight and with a linear density of >= 714,29 decitex ""<= MN 14"" (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520522,18.0,"Single cotton yarn, of combed fibres, containing >= 85% cotton by weight and with a linear density of 232,56 decitex to < 714,29 decitex ""> MN 14 to MN 43"" (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520523,18.0,"Single cotton yarn, of combed fibres, containing >= 85% cotton by weight and with a linear density of 192,31 decitex to < 232,56 decitex ""> MN 43 to MN 52"" (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520524,18.0,"Single cotton yarn, of combed fibres, containing >= 85% cotton by weight and with a linear density of 125 decitex to < 192,31 decitex ""> MN 52 to MN 80"" (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520526,18.0,"Single cotton yarn, of combed fibres, containing >= 85% cotton by weight and with a linear density of 106,38 decitex to < 125 decitex ""> MN 80 to MN 94"" (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520527,18.0,"Single cotton yarn, of combed fibres, containing >= 85% cotton by weight and with a linear density of 83,33 decitex to < 106,38 decitex ""> MN 94 to MN 120"" (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520528,18.0,"Single cotton yarn, of combed fibres, containing >= 85% cotton by weight and with a linear density of < 83,33 decitex ""> MN 120"" (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520531,18.0,"Multiple ""folded"" or cabled cotton yarn, of uncombed fibres, containing >= 85% cotton by weight and with a linear density of >= 714,29 decitex ""<= MN 14"" per single yarn (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520532,18.0,"Multiple ""folded"" or cabled cotton yarn, of uncombed fibres, containing >= 85% cotton by weight and with a linear density of 232,56 decitex to < 714,29 decitex ""> MN 14 to MN 43"" per single yarn (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520533,18.0,"Multiple ""folded"" or cabled cotton yarn, of uncombed fibres, containing >= 85% cotton by weight and with a linear density of 192,31 decitex to < 232,56 decitex ""> MN 43 to MN 52"" per single yarn (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520534,18.0,"Multiple ""folded"" or cabled cotton yarn, of uncombed fibres, containing >= 85% cotton by weight and with a linear density of 125 decitex to < 192,31 decitex ""> MN 52 to MN 80"" per single yarn (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520535,18.0,"Multiple ""folded"" or cabled cotton yarn, of uncombed fibres, containing >= 85% cotton by weight and with a linear density of < 125 decitex ""> MN 80"" per single yarn (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520541,18.0,"Multiple ""folded"" or cabled cotton yarn, of combed fibres, containing >= 85% cotton by weight and with a linear density of >= 714,29 decitex ""<= MN 14"" per single yarn (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520542,18.0,"Multiple ""folded"" or cabled cotton yarn, of combed fibres, containing >= 85% cotton by weight and with a linear density of 232,56 decitex to < 714,29 decitex ""> MN 14 to MN 43"" per single yarn (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520543,18.0,"Multiple ""folded"" or cabled cotton yarn, of combed fibres, containing >= 85% cotton by weight and with a linear density of 192,31 decitex to < 232,56 decitex ""> MN 43 to MN 52"" per single yarn (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520544,18.0,"Multiple ""folded"" or cabled cotton yarn, of combed fibres, containing >= 85% cotton by weight and with a linear density of 125 decitex to < 192,31 decitex ""> MN 52 to MN 80"" per single yarn (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520546,18.0,"Multiple ""folded"" or cabled cotton yarn, of combed fibres, containing >= 85% cotton by weight and with a linear density of 106,38 decitex to < 125 decitex ""> MN 80 to MN 94"" per single yarn (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520547,18.0,"Multiple ""folded"" or cabled cotton yarn, of combed fibres, containing >= 85% cotton by weight and with a linear density of 83,33 decitex to < 106,38 decitex ""> MN 94 to MN 120"" per single yarn (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520548,18.0,"Multiple ""folded"" or cabled cotton yarn, of combed fibres, containing >= 85% cotton by weight and with a linear density of < 83,33 decitex ""> MN 120"" per single yarn (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520611,18.0,"Single cotton yarn containing predominantly, but < 85% cotton by weight, of uncombed fibres and with a linear density of >= 714,29 decitex ""<= MN 14"" (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520612,18.0,"Single cotton yarn containing predominantly, but < 85% cotton by weight, of uncombed fibres and with a linear density of 232,56 decitex to < 714,29 decitex ""> MN 14 to MN 43"" (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520613,18.0,"Single cotton yarn containing predominantly, but < 85% cotton by weight, of uncombed fibres and with a linear density of 192,31 decitex to < 232,56 decitex ""> MN 43 to MN 52"" (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520614,18.0,"Single cotton yarn containing predominantly, but < 85% cotton by weight, of uncombed fibres and with a linear density of 125 decitex to < 192,31 decitex ""> MN 52 to MN 80"" (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520615,18.0,"Single cotton yarn containing predominantly, but < 85% cotton by weight, of uncombed fibres and with a linear density of < 125 decitex ""> MN 80"" (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520621,18.0,"Single cotton yarn containing predominantly, but < 85% cotton by weight, of combed fibres and with a linear density of >= 714,29 decitex ""<= MN 14"" (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520622,18.0,"Single cotton yarn containing predominantly, but < 85% cotton by weight, of combed fibres and with a linear density of 232,56 decitex to < 714,29 decitex ""> MN 14 to MN 43"" (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520623,18.0,"Single cotton yarn containing predominantly, but < 85% cotton by weight, of combed fibres and with a linear density of 192,31 decitex to < 232,56 decitex ""> MN 43 to MN 52"" (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520624,18.0,"Single cotton yarn containing predominantly, but < 85% cotton by weight, of combed fibres and with a linear density of 125 decitex to < 192,31 decitex ""> MN 52 to MN 80"" (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520625,18.0,"Single cotton yarn containing predominantly, but < 85% cotton by weight, of combed fibres and with a linear density of < 125 decitex ""> MN 80"" (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520631,18.0,"Multiple ""folded"" or cabled cotton yarn containing predominantly, but < 85% cotton by weight, of uncombed fibres and with a linear density of >= 714,29 decitex ""<= MN 14"" per single yarn (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520632,18.0,"Multiple ""folded"" or cabled cotton yarn containing predominantly, but < 85% cotton by weight, of uncombed fibres and with a linear density of 232,56 decitex to < 714,29 decitex ""> MN 14 to MN 43"" per single yarn (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520633,18.0,"Multiple ""folded"" or cabled cotton yarn containing predominantly, but < 85% cotton by weight, of uncombed fibres and with a linear density of 192,31 decitex to < 232,56 decitex ""> MN 43 to MN 52"" per single yarn (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520634,18.0,"Multiple ""folded"" or cabled cotton yarn containing predominantly, but < 85% cotton by weight, of uncombed fibres and with a linear density of 125 decitex to < 192,31 decitex ""> MN 52 to MN 80"" per single yarn (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520635,18.0,"Multiple ""folded"" or cabled cotton yarn containing predominantly, but < 85% cotton by weight, of uncombed fibres and with a linear density of < 125 decitex ""> MN 80"" per single yarn (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520641,18.0,"Multiple ""folded"" or cabled cotton yarn containing predominantly, but < 85% cotton by weight, of combed fibres and with a linear density of >= 714,29 decitex ""< MN 14"" per single yarn (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520642,18.0,"Multiple ""folded"" or cabled cotton yarn containing predominantly, but < 85% cotton by weight, of combed fibres and with a linear density of 232,56 decitex to < 714,29 decitex ""> MN 14 to MN 43"" per single yarn (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520643,18.0,"Multiple ""folded"" or cabled cotton yarn containing predominantly, but < 85% cotton by weight, of combed fibres and with a linear density of 192,31 decitex to < 232,56 decitex ""> MN 43 to MN 52"" per single yarn (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520644,18.0,"Multiple ""folded"" or cabled cotton yarn containing predominantly, but < 85% cotton by weight, of combed fibres and with a linear density of 125 decitex to < 192,31 decitex ""> MN 52 to MN 80"" per single yarn (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520645,18.0,"Multiple ""folded"" or cabled cotton yarn containing predominantly, but < 85% cotton by weight, of combed fibres and with a linear density of < 125 decitex ""> MN 80"" per single yarn (excl. sewing thread and yarn put up for retail sale)"
Brazil,2021,520710,18.0,"Cotton yarn containing >= 85% cotton by weight, put up for retail sale (excl. sewing thread)"
Brazil,2021,520790,18.0,"Cotton yarn containing predominantly, but < 85% cotton by weight, put up for retail sale (excl. sewing thread)"
Brazil,2021,520811,26.0,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 100 g/m², unbleached"
Brazil,2021,520812,26.0,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 100 g to 200 g/m², unbleached"
Brazil,2021,520813,26.0,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m², in three-thread or four-thread twill, incl. cross twill, unbleached"
Brazil,2021,520819,26.0,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m², unbleached (excl. those in three-thread or four-thread twill, incl. cross twill, and plain woven fabrics)"
Brazil,2021,520821,26.0,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m², unbleached"
Brazil,2021,520822,26.0,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 100 g to 200 g/m², bleached"
Brazil,2021,520823,26.0,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m², in three-thread or four-thread twill, incl. cross twill, bleached"
Brazil,2021,520829,26.0,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m², bleached (excl. those in three-thread or four-thread twill, incl. cross twill, and plain woven fabrics)"
Brazil,2021,520831,26.0,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 100 g/m², dyed"
Brazil,2021,520832,26.0,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 100 g to 200 g/m², dyed"
Brazil,2021,520833,26.0,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m², in three-thread or four-thread twill, incl. cross twill, dyed"
Brazil,2021,520839,26.0,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m², dyed (excl. those in three-thread or four-thread twill, incl. cross twill, and plain woven fabrics)"
Brazil,2021,520841,26.0,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 100 g/m², made from yarn of different colours"
Brazil,2021,520842,26.0,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 100 g to 200 g/m², made from yarn of different colours"
Brazil,2021,520843,26.0,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m², in three-thread or four-thread twill, incl. cross twill, made from yarn of different colours"
Brazil,2021,520849,26.0,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m², made from yarn of different colours (excl. those in three-thread or four-thread twill, incl. cross twill, and plain woven fabrics)"
Brazil,2021,520851,26.0,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 100 g/m², printed"
Brazil,2021,520852,26.0,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 100 g to 200 g/m², printed"
Brazil,2021,520859,26.0,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m², printed (excl. plain woven fabrics)"
Brazil,2021,520911,26.0,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², unbleached"
Brazil,2021,520912,26.0,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², in three-thread or four-thread twill, incl. cross twill, unbleached"
Brazil,2021,520919,26.0,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², unbleached (excl. those in three-thread or four-thread twill, incl. cross twill, and plain woven fabrics)"
Brazil,2021,520921,26.0,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², bleached"
Brazil,2021,520922,26.0,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², in three-thread or four-thread twill, incl. cross twill, bleached"
Brazil,2021,520929,26.0,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², bleached (excl. those in three-thread or four-thread twill, incl. cross twill, and plain woven fabrics)"
Brazil,2021,520931,26.0,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², dyed"
Brazil,2021,520932,26.0,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², in three-thread or four-thread twill, incl. cross twill, dyed"
Brazil,2021,520939,26.0,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², dyed (excl. those in three-thread or four-thread twill, incl. cross twill, and plain woven fabrics)"
Brazil,2021,520941,26.0,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², made of yarn of different colours"
Brazil,2021,520942,26.0,"Denim, containing >= 85% cotton by weight and weighing > 200 g/m², made of yarn of different colours"
Brazil,2021,520943,26.0,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², in three-thread or four-thread twill, incl. cross twill, made of yarn of different colours"
Brazil,2021,520949,26.0,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², made of yarn of different colours (excl. those in three-thread or four-thread twill, incl. cross twill, and plain woven fabrics)"
Brazil,2021,520951,26.0,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², printed"
Brazil,2021,520952,26.0,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², in three-thread or four-thread twill, incl. cross twill, printed"
Brazil,2021,520959,26.0,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², printed (excl. those in three-thread or four-thread twill, incl. cross twill, and plain woven fabrics)"
