hs_code,br_x_q,br_x_unit,py_m_q,py_m_unit,br_x_nt_wgt,py_m_nt_wgt,br_x_value,itic_rate,applied_tariff,adj_x_value,py_m_value,trade_gap,est_tax_loss,wgt_gap,value_ratio,wgt_ratio,density
843229,4847.0,units,0.0,NR,328607.0,340598.0,2520667.0,1.03,0.0,2600824.21,2561213.45,39610.76,0.0,-11991.0,0.98,1.04,0.95
843280,1319.0,units,0.0,NR,704839.0,662884.0,4264297.0,1.03,0.0,4399901.64,4240433.72,159467.92,0.0,41955.0,0.96,0.94,1.02
843290,2401382.62,kg,2248413.6,kg,2400621.62,2248413.6,14013148.0,1.03,0.0,14458766.11,13766141.21,692624.9,0.0,152208.02,0.95,0.94,1.02
843311,5897.0,units,0.0,NR,118141.0,135246.0,859120.0,1.03,18.0,884721.78,892339.16,-7617.38,-1371.13,-17105.0,1.01,1.14,0.88
843319,80.0,units,0.0,NR,680.0,680.0,4356.0,1.03,18.0,4485.81,4347.9,137.91,24.82,0.0,0.97,1.0,0.97
843320,480.0,units,508.23,units,455110.0,456533.0,4336423.0,1.03,0.0,4465648.41,4344902.79,120745.62,0.0,-1423.0,0.97,1.0,0.97
843330,80.29,units,0.63,units,1162.0,538.0,9677.0,1.03,0.0,9965.37,8118.1,1847.27,0.0,624.0,0.81,0.46,1.76
843340,15.0,units,3.43,units,14607.0,9864.54,135148.0,1.03,0.0,139175.41,142825.49,-3650.08,-0.0,4742.46,1.03,0.68,1.52
843351,305.0,units,443.92,units,5164283.0,4928530.0,71337658.0,1.03,0.0,73463520.21,74062750.57,-599230.36,-0.0,235753.0,1.01,0.95,1.06
843352,97.0,units,12.47,units,52972.0,52040.3,424818.0,1.03,0.0,437477.58,424820.55,12657.03,0.0,931.7,0.97,0.98,0.99
843353,3.0,units,0.76,units,7650.0,7650.0,79000.0,1.03,0.0,81354.2,79000.0,2354.2,0.0,0.0,0.97,1.0,0.97
843359,689.0,units,0.0,NR,1912524.0,1485050.0,25733752.0,1.03,0.0,26500617.81,20986815.13,5513802.68,0.0,427474.0,0.79,0.78,1.02
843360,129.0,units,0.0,NR,65329.0,61518.0,769986.0,1.03,0.0,792931.58,686405.57,106526.01,0.0,3811.0,0.87,0.94,0.92
843390,1331390.8,kg,1578217.4,kg,1349559.8,1578217.4,13276852.0,1.03,8.0,13672502.19,15817868.66,-2145366.47,-171629.32,-228657.6,1.16,1.17,0.99
843410,10.0,units,0.42,units,471.0,521.16,20656.0,1.06,0.0,21847.6,24687.53,-2839.93,-0.0,-50.16,1.13,1.11,1.02
843420,413.5,units,0.0,NR,13111.0,3742.0,75089.0,1.06,0.0,79420.74,20771.52,58649.22,0.0,9369.0,0.26,0.29,0.92
843490,8865.8,kg,20818.1,kg,8859.8,20818.1,164485.0,1.06,0.0,173973.82,154417.34,19556.48,0.0,-11958.3,0.89,2.35,0.38
843510,361.0,units,0.0,NR,2016.0,6602.29,20789.0,1.06,0.0,22140.28,120596.98,-98456.7,-0.0,-4586.29,5.45,3.27,1.66
843590,251.0,kg,384.04,kg,251.0,384.04,40620.0,1.06,0.0,43260.3,46267.49,-3007.19,-0.0,-133.04,1.07,1.53,0.7
843610,10949.0,units,194.36,units,551804.0,491031.0,5033955.0,1.04,0.0,5240347.15,4902047.55,338299.6,0.0,60773.0,0.94,0.89,1.05
843621,803.0,units,0.0,NR,15318.0,15023.3,195624.0,1.04,0.0,203644.58,192318.51,11326.07,0.0,294.7,0.94,0.98,0.96
843629,46542.0,units,0.0,NR,231557.0,250301.0,1458170.0,1.04,0.0,1517954.97,1495091.27,22863.7,0.0,-18744.0,0.98,1.08,0.91
843680,197806.58,units,0.0,NR,628028.0,492162.0,5914328.0,1.04,0.0,6156815.45,4921824.18,1234991.27,0.0,135866.0,0.8,0.78,1.02
843691,25925.89,kg,21188.99,kg,25925.89,21188.99,225025.0,1.04,0.0,234251.02,200533.55,33717.48,0.0,4736.9,0.86,0.82,1.05
843699,32094.03,kg,48271.52,kg,32354.03,48271.52,591073.0,1.04,0.0,615306.99,565373.85,49933.14,0.0,-15917.49,0.92,1.49,0.62
843710,311.0,units,168.36,units,477321.0,524682.0,4688013.0,1.05,0.0,4918663.24,4908580.15,10083.09,0.0,-47361.0,1.0,1.1,0.91
843780,272.0,units,0.0,NR,40923.0,120103.6,778523.0,1.05,0.0,816826.33,1862810.89,-1045984.56,-0.0,-79180.6,2.28,2.93,0.78
843790,98483.44,kg,119733.0,kg,98483.44,119733.0,842627.0,1.05,0.0,884084.25,901850.24,-17765.99,-0.0,-21249.56,1.02,1.22,0.84
843810,2761.0,units,0.0,NR,125357.0,141393.67,2150315.0,1.1,0.0,2361906.0,2160269.06,201636.94,0.0,-16036.67,0.91,1.13,0.81
843820,2461.0,units,0.0,NR,9000.0,9927.15,463540.0,1.1,0.0,509152.34,527755.71,-18603.37,-0.0,-927.15,1.04,1.1,0.94
843830,296.0,units,143.52,units,1234557.0,1176580.0,5741220.0,1.1,0.0,6306156.05,5143554.53,1162601.52,0.0,57977.0,0.82,0.95,0.86
843850,2632.0,units,0.0,NR,145587.0,147998.0,1861205.0,1.1,0.0,2044347.57,1983949.42,60398.15,0.0,-2411.0,0.97,1.02,0.95
843860,1433.0,units,0.0,NR,10636.0,12383.2,140231.0,1.1,0.0,154029.73,140328.12,13701.61,0.0,-1747.2,0.91,1.16,0.78
843880,169.0,units,0.0,NR,6165.0,4833.19,163035.0,1.1,0.0,179077.64,162981.11,16096.53,0.0,1331.81,0.91,0.78,1.16
843890,120910.58,kg,141743.41,kg,120904.58,141743.41,1483839.0,1.1,0.0,1629848.76,1329861.61,299987.15,0.0,-20838.83,0.82,1.17,0.7
843910,3575.0,units,0.0,NR,58828.0,58827.9,2282264.0,1.03,0.0,2361230.33,2271243.52,89986.81,0.0,0.1,0.96,1.0,0.96
843920,2.0,units,0.0,NR,25030.0,11840.0,5811.0,1.03,0.0,6012.06,5810.92,201.14,0.0,13190.0,0.97,0.47,2.04
843930,3.0,units,0.0,NR,12340.0,12350.0,147915.0,1.03,0.0,153032.86,146064.37,6968.49,0.0,-10.0,0.95,1.0,0.95
843991,22163.0,kg,39158.2,kg,22159.0,39158.2,123722.0,1.03,0.0,128002.78,113771.6,14231.18,0.0,-16999.2,0.89,1.77,0.5
843999,40984.19,kg,30706.1,kg,40984.19,30706.1,776696.0,1.03,0.0,803569.68,685059.41,118510.27,0.0,10278.09,0.85,0.75,1.14
844010,305.0,units,0.0,NR,2471.8,1890.4,18740.0,1.04,0.0,19538.32,14774.16,4764.16,0.0,581.4,0.76,0.76,0.99
844090,9.0,kg,0.5,kg,9.0,0.5,1690.0,1.04,0.0,1761.99,1459.0,302.99,0.0,8.5,0.83,0.06,14.9
844110,178.0,units,0.0,NR,20078.0,21190.0,75023.0,1.03,0.0,77558.78,75407.36,2151.42,0.0,-1112.0,0.97,1.06,0.92
844130,1.0,units,0.0,NR,608.0,607.5,6500.0,1.03,0.0,6719.7,6500.0,219.7,0.0,0.5,0.97,1.0,0.97
844140,4.0,units,1.39,units,3700.0,3700.0,44046.0,1.03,0.0,45534.75,44051.52,1483.23,0.0,0.0,0.97,1.0,0.97
844180,633.32,units,0.0,NR,7056.36,4224.75,75729.0,1.03,0.0,78288.64,65647.57,12641.07,0.0,2831.61,0.84,0.6,1.4
844190,1349.98,kg,2036.84,kg,1499.98,2036.84,117958.0,1.03,0.0,121944.98,85770.98,36174.0,0.0,-536.86,0.7,1.36,0.52
844230,8.0,units,0.04,units,69.0,69.2,2288.0,1.09,0.0,2484.31,2291.68,192.63,0.0,-0.2,0.92,1.0,0.92
844250,1082.5,kg,1601.7,kg,1082.5,1601.7,58292.0,1.09,0.0,63293.45,59438.86,3854.59,0.0,-519.2,0.94,1.48,0.63
844311,2.0,units,0.0,NR,62.0,168.2,1237.0,1.07,0.0,1318.64,11953.58,-10634.94,-0.0,-106.2,9.07,2.71,3.34
844319,48.0,units,0.0,NR,657.0,1076.5,9817.0,1.07,0.0,10464.92,12456.37,-1991.45,-0.0,-419.5,1.19,1.64,0.73
844400,2.0,units,0.0,NR,4.4,15.14,127.0,1.04,0.0,131.88,441.76,-309.88,-0.0,-10.74,3.35,3.44,0.97
844511,0.0,NR,5.97,units,0.0,14631.0,0.0,1.06,0.0,0.0,427053.33,-427053.33,-0.0,-14631.0,NXR,NXR,
844519,2.0,units,12.2,units,1930.0,53976.0,62974.0,1.06,0.0,66606.85,656743.34,-590136.49,-0.0,-52046.0,9.86,27.97,0.35
844540,2.0,units,0.0,NR,524.0,524.4,14077.0,1.06,0.0,14889.08,14076.94,812.14,0.0,-0.4,0.95,1.0,0.94
844590,3.0,units,0.0,NR,6050.0,7224.95,105083.0,1.06,0.0,111145.04,126771.18,-15626.14,-0.0,-1174.95,1.14,1.19,0.96
844610,2.0,units,0.0,NR,3004.0,3974.61,23142.0,1.06,0.0,24477.02,39342.03,-14865.01,-0.0,-970.61,1.61,1.32,1.21
844630,0.0,NR,0.1,units,0.0,250.0,0.0,1.06,0.0,0.0,4417.23,-4417.23,-0.0,-250.0,NXR,NXR,
844712,4.0,units,0.44,units,7120.0,3900.0,41600.0,1.11,0.0,46167.68,20000.0,26167.68,0.0,3220.0,0.43,0.55,0.79
844790,1.0,units,0.0,NR,600.0,995.6,4939.0,1.11,0.0,5481.3,4948.02,533.28,0.0,-395.6,0.9,1.66,0.54
844819,450.0,kg,450.0,kg,450.0,450.0,17394.0,1.06,0.0,18475.91,17394.0,1081.91,0.0,0.0,0.94,1.0,0.94
844820,1906.0,kg,1822.8,kg,1906.0,1822.8,4869.0,1.06,0.0,5171.85,3900.63,1271.22,0.0,83.2,0.75,0.96,0.79
844831,346.0,kg,346.0,kg,346.0,346.0,14733.0,1.06,0.0,15649.39,13782.9,1866.49,0.0,0.0,0.88,1.0,0.88
844832,1103.05,kg,1133.88,kg,1104.05,1133.88,48060.0,1.06,0.0,51049.33,47637.38,3411.95,0.0,-29.83,0.93,1.03,0.91
844833,138.0,kg,134.6,kg,138.0,134.6,9108.0,1.06,0.0,9674.52,8988.17,686.35,0.0,3.4,0.93,0.98,0.95
844839,509.0,kg,500.0,kg,509.0,500.0,4096.0,1.06,0.0,4350.77,3100.0,1250.77,0.0,9.0,0.71,0.98,0.73
844842,114.0,kg,113.5,kg,114.0,113.5,11935.0,1.06,0.0,12677.36,11934.54,742.82,0.0,0.5,0.94,1.0,0.95
844849,254.98,kg,609.71,kg,254.98,609.71,13625.0,1.06,0.0,14472.48,14173.82,298.66,0.0,-354.73,0.98,2.39,0.41
844851,245.51,kg,381.74,kg,245.51,381.74,134456.0,1.06,0.0,142819.16,98861.03,43958.13,0.0,-136.23,0.69,1.55,0.45
844859,259.08,kg,280.04,kg,259.08,280.04,56015.0,1.06,2.29,59499.13,48161.44,11337.69,259.15,-20.96,0.81,1.08,0.75
845011,3625.0,units,2205.49,units,91311.0,90643.4,504188.0,1.09,6.0,551077.48,500331.5,50745.98,3044.76,667.6,0.91,0.99,0.91
845019,73838.0,units,25921.16,units,764377.0,761889.0,3943813.0,1.09,20.0,4310587.61,4016884.56,293703.05,58740.61,2488.0,0.93,1.0,0.93
845020,33004.0,units,0.0,NR,640831.0,677669.0,3724309.0,1.09,0.0,4070669.74,4424260.62,-353590.88,-0.0,-36838.0,1.09,1.06,1.03
845090,802800.0,kg,16865.79,kg,19569.0,16865.79,242388.0,1.09,8.0,264930.08,239877.52,25052.56,2004.21,2703.21,0.91,0.86,1.05
845121,9928.0,units,1206.77,units,58114.0,58111.5,507061.0,1.07,20.0,542352.45,508627.38,33725.07,6745.01,2.5,0.94,1.0,0.94
845130,9.0,units,0.0,NR,961.0,1391.0,14345.0,1.07,6.67,15343.41,14344.43,998.98,66.6,-430.0,0.93,1.45,0.65
845140,3.0,units,0.0,NR,15060.0,15060.0,112315.0,1.07,0.0,120132.12,112330.68,7801.44,0.0,0.0,0.94,1.0,0.94
845150,261.0,units,1.91,units,900.0,2856.82,12663.0,1.07,0.0,13544.34,59240.66,-45696.32,-0.0,-1956.82,4.37,3.17,1.38
845180,577.0,units,0.0,NR,16678.0,4387.8,128892.0,1.07,0.0,137862.88,120936.66,16926.22,0.0,12290.2,0.88,0.26,3.33
845190,855.11,kg,1485.83,kg,855.11,1485.83,19850.0,1.07,8.0,21231.56,16644.15,4587.41,366.99,-630.72,0.78,1.74,0.45
845221,386.0,units,0.0,NR,8115.0,6504.1,109557.0,1.04,0.0,114005.01,102397.47,11607.54,0.0,1610.9,0.9,0.8,1.12
845229,435.0,units,0.0,NR,8704.0,3041.0,92836.0,1.04,0.0,96605.14,66965.02,29640.12,0.0,5663.0,0.69,0.35,1.98
845230,242.44,kg,238.26,kg,242.44,238.26,35425.0,1.04,0.0,36863.25,36874.5,-11.25,-0.0,4.18,1.0,0.98,1.02
845290,1254.81,kg,1198.07,kg,1232.81,1198.07,91278.0,1.04,6.25,94983.89,50634.82,44349.07,2771.82,34.74,0.53,0.97,0.55
845310,6.0,units,0.0,NR,17858.0,20899.5,225800.0,1.04,0.0,234335.24,265230.0,-30894.76,-0.0,-3041.5,1.13,1.17,0.97
845320,19.0,units,3.06,units,3675.0,5352.99,36590.0,1.04,0.0,37973.1,37726.06,247.04,0.0,-1677.99,0.99,1.46,0.68
845390,50074.0,kg,44249.9,kg,50071.0,44249.9,519281.0,1.04,0.0,538909.82,492137.73,46772.09,0.0,5821.1,0.91,0.88,1.03
845420,22.0,units,0.0,NR,71.0,61.4,1023.0,1.06,0.0,1082.01,1032.31,49.7,0.0,9.6,0.95,0.86,1.1
845430,4.0,units,0.0,NR,12.0,7.0,176.0,1.06,0.0,186.15,1025.76,-839.61,-0.0,5.0,5.51,0.58,9.45
845521,1.0,units,0.0,NR,25.0,25.0,416.0,1.06,0.0,440.0,418.98,21.02,0.0,0.0,0.95,1.0,0.95
845530,2.0,units,0.0,NR,567.62,568.38,17244.0,1.06,0.0,18238.77,17243.57,995.2,0.0,-0.76,0.95,1.0,0.94
845590,283.87,kg,298.3,kg,283.87,298.3,38743.0,1.06,0.0,40978.01,38590.15,2387.86,0.0,-14.43,0.94,1.05,0.9
845710,1.0,units,1.08,units,8951.0,8951.08,112076.0,1.06,0.0,118541.45,112076.0,6465.45,0.0,-0.08,0.95,1.0,0.95
845811,1.0,units,1.43,units,2980.0,5534.94,73000.0,1.04,0.0,75920.0,125000.0,-49080.0,-0.0,-2554.94,1.65,1.86,0.89
845819,1.0,units,0.0,NR,460.0,460.0,7800.0,1.04,0.0,8112.0,7800.0,312.0,0.0,0.0,0.96,1.0,0.96
845891,0.0,NR,0.09,units,0.0,1800.0,0.0,1.04,0.0,0.0,9480.83,-9480.83,-0.0,-1800.0,NXR,NXR,
845899,24.0,units,0.0,NR,57780.0,62380.0,312551.0,1.04,0.0,325053.04,316451.25,8601.79,0.0,-4600.0,0.97,1.08,0.9
845910,25.0,units,0.0,NR,1852.0,1341.75,7330.0,1.03,0.0,7561.63,7291.74,269.89,0.0,510.25,0.96,0.72,1.33
845929,12.0,units,0.0,NR,500.0,420.0,7436.0,1.03,0.0,7670.98,334.98,7336.0,0.0,80.0,0.04,0.84,0.05
845959,1.0,units,0.26,units,3000.0,3000.0,2435.0,1.03,0.0,2511.95,2442.31,69.64,0.0,0.0,0.97,1.0,0.97
845969,20.0,units,0.0,NR,4270.0,4710.0,84421.0,1.03,0.0,87088.7,84507.35,2581.35,0.0,-440.0,0.97,1.1,0.88
846019,1.0,units,1.38,units,1300.0,1640.0,29000.0,1.1,0.0,31876.8,39882.79,-8005.99,-0.0,-340.0,1.25,1.26,0.99
846039,80.0,units,0.0,NR,1967.13,1163.42,57473.0,1.1,0.0,63174.32,31224.85,31949.47,0.0,803.71,0.49,0.59,0.84
846040,25.0,units,0.0,NR,51.0,77.45,4842.0,1.1,0.0,5322.33,4971.05,351.28,0.0,-26.45,0.93,1.52,0.62
846090,3743.0,units,0.0,NR,1309.0,1282.01,25925.0,1.1,0.0,28496.76,19923.23,8573.53,0.0,26.99,0.7,0.98,0.71
846120,1.0,units,0.0,NR,5100.0,5125.0,11716.0,1.08,0.0,12688.43,11716.04,972.39,0.0,-25.0,0.92,1.0,0.92
846150,305.0,units,0.0,NR,53708.0,54901.22,456858.0,1.08,0.0,494777.21,447134.41,47642.8,0.0,-1193.22,0.9,1.02,0.88
846229,221.0,units,0.0,NR,25207.24,34311.6,88732.0,1.05,0.0,93452.54,153425.41,-59972.87,-0.0,-9104.36,1.64,1.36,1.21
846239,141.0,units,0.0,NR,2845.0,1301.62,7571.0,1.05,0.0,7973.78,7670.03,303.75,0.0,1543.38,0.96,0.46,2.1
846249,43.0,units,0.0,NR,3654.0,5844.62,100876.0,1.05,0.0,106242.6,131001.88,-24759.28,-0.0,-2190.62,1.23,1.6,0.77
846310,5.0,units,0.0,NR,37551.0,43093.86,877086.0,1.04,0.0,910941.52,877086.16,33855.36,0.0,-5542.86,0.96,1.15,0.84
846330,16.0,units,0.0,NR,21635.0,14433.3,450727.0,1.04,0.0,468125.06,451510.76,16614.3,0.0,7201.7,0.96,0.67,1.45
846390,4.0,units,0.0,NR,287.0,182.53,15925.0,1.04,0.0,16539.7,15925.47,614.23,0.0,104.47,0.96,0.64,1.51
846410,3.0,units,0.0,NR,264.0,60.0,2424.0,1.04,0.0,2527.75,820.1,1707.65,0.0,204.0,0.32,0.23,1.43
846420,7.0,units,0.0,NR,951.0,907.17,18905.0,1.04,0.0,19714.13,18467.99,1246.14,0.0,43.83,0.94,0.95,0.98
846490,1703.0,units,0.0,NR,17403.0,13112.1,104990.0,1.04,0.0,109483.57,101842.63,7640.94,0.0,4290.9,0.93,0.75,1.23
846510,93.0,units,3.09,units,9126.0,8339.51,116257.0,1.04,0.0,121000.29,113190.02,7810.27,0.0,786.49,0.94,0.91,1.02
846591,445.0,units,0.0,NR,59556.0,53799.53,752274.0,1.04,0.0,782966.78,653332.61,129634.17,0.0,5756.47,0.83,0.9,0.92
846592,70.0,units,0.0,NR,2376.0,3091.75,52056.0,1.04,0.0,54179.88,30975.15,23204.73,0.0,-715.75,0.57,1.3,0.44
846593,130.0,units,0.0,NR,21438.0,19686.77,68138.0,1.04,0.0,70918.03,180909.04,-109991.01,-0.0,1751.23,2.55,0.92,2.78
846594,247.6,units,23.98,units,68272.0,69104.1,853542.0,1.04,0.0,888366.51,836362.64,52003.87,0.0,-832.1,0.94,1.01,0.93
846595,4.0,units,0.0,NR,464.0,464.0,13604.0,1.04,0.0,14159.04,13607.81,551.23,0.0,0.0,0.96,1.0,0.96
846596,3.0,units,0.0,NR,30.0,11.2,312.0,1.04,0.0,324.73,312.81,11.92,0.0,18.8,0.96,0.37,2.58
846599,16.0,units,0.0,NR,23356.0,26099.2,400283.0,1.04,0.0,416614.55,402651.37,13963.18,0.0,-2743.2,0.97,1.12,0.86
846610,3587.66,kg,2268.7,kg,3587.66,2268.7,40903.0,1.05,0.0,42866.34,21118.31,21748.03,0.0,1318.96,0.49,0.63,0.78
846620,284.0,kg,496.07,kg,284.0,496.07,14290.0,1.05,0.0,14975.92,3262.49,11713.43,0.0,-212.07,0.22,1.75,0.12
846630,826.4,kg,1184.64,kg,826.4,1184.64,123847.0,1.05,0.0,129791.66,201719.95,-71928.29,-0.0,-358.24,1.55,1.43,1.08
846691,295.0,kg,531.96,kg,295.0,531.96,12643.0,1.05,0.0,13249.86,10349.93,2899.93,0.0,-236.96,0.78,1.8,0.43
846692,9176.89,kg,10136.1,kg,9188.89,10136.1,207374.0,1.05,0.0,217327.95,213149.18,4178.77,0.0,-947.21,0.98,1.1,0.89
846693,2997.19,kg,3183.25,kg,2997.19,3183.25,87821.0,1.05,0.0,92036.41,66246.43,25789.98,0.0,-186.06,0.72,1.06,0.68
846694,10888.09,kg,13076.92,kg,10886.09,13076.92,796867.0,1.05,0.0,835116.62,806437.98,28678.64,0.0,-2190.83,0.97,1.2,0.8
846711,506.0,units,0.0,NR,1689.0,14424.6,40601.0,1.02,0.0,41445.5,36804.2,4641.3,0.0,-12735.6,0.89,8.54,0.1
846719,791.0,units,0.0,NR,1609.0,1267.71,69532.0,1.02,0.0,70978.27,55345.82,15632.45,0.0,341.29,0.78,0.79,0.99
846721,28199.0,units,9835.89,units,77553.0,59336.2,1021018.0,1.02,6.0,1042255.17,896621.13,145634.04,8738.04,18216.8,0.86,0.77,1.12
846722,5306.0,units,3859.86,units,17345.0,21615.8,372157.0,1.02,20.0,379897.87,331136.83,48761.04,9752.21,-4270.8,0.87,1.25,0.7
846729,79265.0,units,37788.68,units,248491.0,270613.1,3584504.0,1.02,16.0,3659061.68,3257620.49,401441.19,64230.59,-22122.1,0.89,1.09,0.82
846781,6347.0,units,7004.13,units,39043.0,32358.1,1565048.0,1.02,0.0,1597601.0,1361467.0,236134.0,0.0,6684.9,0.85,0.83,1.03
846789,20057.0,units,0.0,NR,147412.0,170999.0,4166365.0,1.02,0.0,4253025.39,4107731.46,145293.93,0.0,-23587.0,0.97,1.16,0.83
846791,11204.68,kg,10574.38,kg,11204.68,10574.38,237810.0,1.02,0.0,242756.45,218709.9,24046.55,0.0,630.3,0.9,0.94,0.95
846792,1439.98,kg,1814.58,kg,1434.98,1814.58,37379.0,1.02,0.0,38156.48,36386.05,1770.43,0.0,-379.6,0.95,1.26,0.75
846799,5807.55,kg,7724.15,kg,5796.55,7724.15,109526.0,1.02,0.0,111804.14,63011.37,48792.77,0.0,-1927.6,0.56,1.33,0.42
846810,2278.0,units,0.0,NR,2241.0,3446.76,78092.0,1.02,16.0,79934.97,75297.88,4637.09,741.93,-1205.76,0.94,1.54,0.61
846820,717.0,units,0.0,NR,922.0,822.48,23492.0,1.02,0.0,24046.41,21129.18,2917.23,0.0,99.52,0.88,0.89,0.99
846880,2.0,units,0.0,NR,174.0,55.0,5415.0,1.02,0.0,5542.79,5415.0,127.79,0.0,119.0,0.98,0.32,3.09
846890,999.95,kg,2060.6,kg,999.95,2060.6,62457.0,1.02,5.33,63930.99,62200.75,1730.24,92.28,-1060.65,0.97,2.06,0.47
847010,8406.0,units,126.1,units,987.0,26.68,12389.0,1.02,6.0,12646.69,748.9,11897.79,713.87,960.32,0.06,0.03,2.19
847050,2270.0,units,3.77,units,1457.0,1.24,272518.0,1.02,1.33,278186.37,799.0,277387.37,3698.5,1455.76,NMR,NMR,3.37
847090,0.0,NR,0.0,NR,0.0,1.81,0.0,1.02,0.0,0.0,242.96,-242.96,-0.0,-1.81,NXR,NXR,
847130,325.0,units,11.22,units,644.0,22.64,45068.0,1.06,0.5,47667.89,6168.66,41499.23,207.5,621.36,0.13,0.04,3.68
847149,39.0,units,0.0,NR,1498.0,20.0,110249.0,1.06,2.0,116609.05,10000.0,106609.05,2132.18,1478.0,0.09,0.01,6.42
847150,38.0,units,0.0,NR,169.64,455.64,54904.0,1.06,1.6,58071.31,54364.5,3706.81,59.31,-286.0,0.94,2.69,0.35
847160,19314.0,units,0.0,NR,2903.1,3000.86,51095.0,1.06,1.25,54042.57,86990.41,-32947.84,-411.85,-97.75,1.61,1.03,1.56
847170,8.0,units,0.0,NR,7.97,1.6,2482.0,1.06,0.44,2625.18,23.3,2601.88,11.56,6.37,0.01,0.2,0.04
847180,109.0,units,0.0,NR,346.0,5.34,61704.0,1.06,0.0,65263.59,829.98,64433.61,0.0,340.66,0.01,0.02,0.82
847190,1324.0,units,0.0,NR,1529.53,1657.76,84317.0,1.06,0.67,89181.09,151087.21,-61906.12,-412.71,-128.23,1.69,1.08,1.56
847290,18859.0,units,0.0,NR,1670.0,1114.85,109128.0,1.04,3.11,113602.25,91106.18,22496.07,699.88,555.15,0.8,0.67,1.2
847330,561.52,kg,603.58,kg,561.52,603.58,68157.0,1.03,0.0,70242.6,56885.28,13357.32,0.0,-42.06,0.81,1.07,0.75
847340,133.03,kg,471.8,kg,133.03,471.8,11675.0,1.03,1.33,12032.26,11717.87,314.38,4.19,-338.77,0.97,3.55,0.27
847350,397.0,kg,351.0,kg,397.0,351.0,5977.0,1.03,1.5,6159.9,5971.18,188.72,2.83,46.0,0.97,0.88,1.1
847410,421.0,units,0.0,NR,54684.14,48357.4,526350.0,1.06,0.0,556246.68,500666.61,55580.07,0.0,6326.74,0.9,0.88,1.02
847420,31.5,units,0.0,NR,59015.0,56668.8,578451.0,1.06,0.0,611307.02,601363.1,9943.92,0.0,2346.2,0.98,0.96,1.02
847431,1178.0,units,0.0,NR,154918.0,141541.0,499604.0,1.06,0.0,527981.51,496867.37,31114.14,0.0,13377.0,0.94,0.91,1.03
847432,0.0,NR,0.0,NR,0.0,62830.0,0.0,1.06,0.0,0.0,395000.0,-395000.0,-0.0,-62830.0,NXR,NXR,
847439,28.0,units,0.0,NR,43935.0,37608.0,527742.0,1.06,0.0,557717.75,445890.63,111827.12,0.0,6327.0,0.8,0.86,0.93
847480,42.0,units,0.0,NR,9452.0,17183.0,217828.0,1.06,0.0,230200.63,165153.53,65047.1,0.0,-7731.0,0.72,1.82,0.39
847490,395653.0,kg,404156.35,kg,395653.0,404156.35,1775659.0,1.06,0.0,1876516.43,1748739.99,127776.44,0.0,-8503.35,0.93,1.02,0.91
847710,13.0,units,1.84,units,59982.0,40409.0,224418.0,1.04,0.0,232362.4,157196.77,75165.63,0.0,19573.0,0.68,0.67,1.0
847720,19.0,units,0.0,NR,92858.0,102375.1,2185036.0,1.04,0.0,2262386.27,2342990.0,-80603.73,-0.0,-9517.1,1.04,1.1,0.94
847730,5.0,units,0.0,NR,53797.0,53797.0,1566242.0,1.04,0.0,1621686.97,1566234.08,55452.89,0.0,0.0,0.97,1.0,0.97
847740,111.0,units,0.0,NR,46557.0,38405.8,841172.0,1.04,0.0,870949.49,715068.39,155881.1,0.0,8151.2,0.82,0.82,1.0
847751,24.0,units,0.0,NR,1739.0,1648.0,2589.0,1.04,0.0,2680.65,3108.52,-427.87,-0.0,91.0,1.16,0.95,1.22
847759,7.0,units,0.0,NR,108.0,1111.95,428.0,1.04,0.0,443.15,10011.88,-9568.73,-0.0,-1003.95,22.59,10.3,2.19
847780,10666.02,units,0.0,NR,35562.0,36760.8,426960.0,1.04,0.0,442074.38,408045.48,34028.9,0.0,-1198.8,0.92,1.03,0.89
847790,8178.32,kg,3976.01,kg,8185.32,3976.01,221061.0,1.04,0.0,228886.56,121016.96,107869.6,0.0,4209.3,0.53,0.49,1.09
847810,5.0,units,0.0,NR,7779.0,9348.6,124000.0,1.04,0.0,128389.6,256800.0,-128410.4,-0.0,-1569.6,2.0,1.2,1.66
847890,276.31,kg,121.82,kg,226.31,121.82,27218.0,1.04,0.0,28181.52,20377.06,7804.46,0.0,104.49,0.72,0.54,1.34
847910,65.0,units,0.0,NR,2354.0,1929.99,39531.0,1.05,0.0,41373.14,37566.63,3806.51,0.0,424.01,0.91,0.82,1.11
847920,67.0,units,0.0,NR,109490.0,122771.0,2833394.0,1.05,0.0,2965430.16,2949519.2,15910.96,0.0,-13281.0,0.99,1.12,0.89
847940,57.0,units,0.0,NR,41728.87,35554.2,489017.0,1.05,0.0,511805.19,447714.11,64091.08,0.0,6174.67,0.87,0.85,1.03
847950,3.0,units,0.03,units,50.0,50.0,830.0,1.05,0.0,868.68,825.78,42.9,0.0,0.0,0.95,1.0,0.95
847960,3921.0,units,0.0,NR,66072.0,66804.2,548287.0,1.05,0.0,573837.17,580171.42,-6334.25,-0.0,-732.2,1.01,1.01,1.0
847981,4.0,units,0.0,NR,6460.0,4809.72,264376.0,1.05,0.0,276695.92,264965.84,11730.08,0.0,1650.28,0.96,0.74,1.29
847982,2768.0,units,0.0,NR,227511.66,239636.4,2208846.0,1.05,0.0,2311778.22,2690969.53,-379191.31,-0.0,-12124.74,1.16,1.05,1.11
