reporter,hs_code,bound_tariff,commodity
Brazil,810296,15.0,Molybdenum wire
Brazil,810297,35.0,Molybdenum waste and scrap (excl. ash and residues containing molybdenum)
Brazil,810299,15.0,"Articles of molybdenum, n.e.s."
Brazil,810320,35.0,"Unwrought tantalium, incl. bars and rods of tantalium obtained simply by sintering; tantalium powders"
Brazil,810330,35.0,Tantalium waste and scrap (excl. ash and residues containing tantalium)
Brazil,810390,35.0,"Articles of tantalium, n.e.s."
Brazil,810411,15.0,"Unwrought magnesium, containing >= 99,8% by weight of magnesium"
Brazil,810419,15.0,"Unwrought magnesium, containing < 99,8% by weight of magnesium"
Brazil,810420,25.0,"Magnesium waste and scrap (excl. ash and residues containing magnesium, and raspings, turnings and granules graded according to size)"
Brazil,810430,35.0,"Magnesium raspings, turnings and granules, graded according to size; magnesium powders"
Brazil,810490,35.0,"Articles of magnesium, n.e.s."
Brazil,810520,25.0,Cobalt mattes and other intermediate products of cobalt metallurgy; unwrought cobalt; cobalt powders
Brazil,810530,35.0,Cobalt waste and scrap (excl. ash and residues containing cobalt)
Brazil,810590,22.5,"Articles of cobalt, n.e.s."
Brazil,810600,35.0,"Bismuth and articles thereof, n.e.s.; bismut waste and scrap (excl. ash and residues containing bismuth)"
Brazil,810720,35.0,Unwrought cadmium; cadmium powders
Brazil,810730,35.0,Cadmium waste and scrap (excl. ashes and residues containing cadmium)
Brazil,810790,35.0,"Articles of cadmium, n.e.s."
Brazil,810820,35.0,Unwrought titanium; titanium powders
Brazil,810830,35.0,Titanium waste and scrap (excl. ash and residues containing titanium)
Brazil,810890,35.0,"Articles of titanium, n.e.s."
Brazil,810920,35.0,Unwrought zirconium; zirconium powders
Brazil,810930,35.0,Zirconium waste and scrap (excl. ash and residues containing zirconium)
Brazil,810990,35.0,"Articles of zirconium, n.e.s."
Brazil,811010,35.0,Unwrought antimony; antimony powders
Brazil,811020,35.0,Antimony waste and scrap (excl. ash and residues containing antimony)
Brazil,811090,35.0,"Articles of antimony, n.e.s."
Brazil,811100,35.0,"Manganese and articles thereof, n.e.s.; manganese waste and scrap (excl. ash and residues containing manganese)"
Brazil,811212,35.0,Unwrought beryllium; beryllium powders
Brazil,811213,35.0,Beryllium waste and scrap (excl. ashes and residues containing beryllium)
Brazil,811219,35.0,"Articles of beryllium, n.e.s."
Brazil,811221,35.0,Unwrought chromium; chromium powders
Brazil,811222,35.0,Chromium waste and scrap (excl. ash and residues containing chromium and chromium alloys containing > 10% by weight of nickel)
Brazil,811229,35.0,"Articles of chromium, n.e.s."
Brazil,811230,35.0,"Germanium and articles thereof, n.e.s.; germanium waste and scrap (excl. ash and residues containing germanium)"
Brazil,811240,35.0,"Vanadium and articles thereof, n.e.s.; vanadium waste and scrap (excl. ash and residues containing vanadium)"
Brazil,811251,35.0,Unwrought thallium; thallium powders
Brazil,811252,35.0,Thallium waste and scrap (excl. ashes and residues containing thallium)
Brazil,811259,35.0,"Articles of thallium, n.e.s."
Brazil,811292,35.0,"Unwrought hafnium ""celtium"", niobium ""columbium"", rhenium, gallium and indium; powders and waste and scrap of these metals (excl. ash and residues containing these metals)"
Brazil,811299,35.0,"Articles of hafnium ""celtium"", niobium ""columbium"", rhenium, gallium and indium, n.e.s."
Brazil,811300,35.0,"Cermets and articles thereof, n.e.s.; waste and scrap of cermets (excl. ash and residues containing cermets)"
Brazil,820110,35.0,"Spades and shovels, with working parts of base metal"
Brazil,820120,35.0,"Forks, incl. pitchforks, with working parts of base metal"
Brazil,820130,35.0,"Mattocks, picks, hoes and rakes, with working parts of base metal (excl. ice axes)"
Brazil,820140,35.0,"Axes, bill hooks and similar hewing tools, with working parts of base metal (excl. ice axes)"
Brazil,820150,35.0,"Secateurs and similar one-handed pruners and shears, incl. poultry shears, with working parts of base metal"
Brazil,820160,35.0,"Hedge shears, two-handed pruning shears and similar two-handed shears, with working parts of base metal"
Brazil,820190,28.75,"Scythes, sickles, hay knives, timber wedges and other hand tools of a kind used in agriculture, horticulture or forestry, with working parts of base metal (excl. spades, shovels, forks, mattocks, picks, hoes, rakes, axes, bill hooks and similar hewing tools, poultry shears, secateurs and similar one-handed pruners and shears, hedge shears, two-handed pruning shears and similar two-handed shears)"
Brazil,820210,35.0,"Hand saws, with working parts of base metal (excl. power-operated saws)"
Brazil,820220,35.0,Band saw blades of base metal
Brazil,820231,34.0,"Circular saw blades, incl. slitting or slotting saw blades, of base metal, with working parts of steel"
Brazil,820239,34.0,"Circular saw blades, incl. slitting or slotting saw blades, and parts thereof, of base metal, with working parts of materials other than steel"
Brazil,820240,35.0,Chain saw blades of base metal
Brazil,820291,35.0,"Straight saw blades, of base metal, for working metal"
Brazil,820299,32.5,"Saw blades, incl. toothless saw blades, of base metal (excl. band saw blades, circular saw blades, slitting or slotting saw blades, chain saw blades and straight saw blades for working metal)"
Brazil,820310,35.0,"Files, rasps and similar hand tools of base metal"
Brazil,820320,35.0,"Pliers, incl. cutting pliers, pincers and tweezers for non-medical use and similar hand tools, of base metal"
Brazil,820330,35.0,"Metal cutting shears and similar hand tools, of base metal"
Brazil,820340,35.0,"Pipe-cutters, bolt croppers, perforating punches and similar hand tools, of base metal"
Brazil,820411,25.0,"Hand-operated spanners and wrenches, incl. torque meter wrenches, of base metal, non-adjustable"
Brazil,820412,25.0,"Hand-operated spanners and wrenches, incl. torque meter wrenches, of base metal, adjustable (excl. tap wrenches)"
Brazil,820420,25.0,"Interchangeable spanner sockets, with or without handles, of base metal"
Brazil,820510,25.0,"Hand-operated drilling, threading or tapping hand tools"
Brazil,820520,35.0,Hammers and sledge hammers with working parts of base metal
Brazil,820530,35.0,"Planes, chisels, gouges and similar cutting tools for working wood"
Brazil,820540,35.0,Hand-operated screwdrivers
Brazil,820551,35.0,"Household hand tools, non-mechanical, with working parts of base metal, n.e.s."
Brazil,820559,34.166666666666664,"Hand tools, incl. glaziers' diamonds, of base metal, n.e.s."
Brazil,820560,35.0,Blow lamps and the like (excl. gas-powered blow lamps)
Brazil,820570,35.0,"Vices, clamps and the like (excl. accessories for and parts of machine tools)"
Brazil,820580,35.0,Anvils; portable forges; hand or pedal-operated grinding wheels with frameworks
Brazil,820590,35.0,Sets of two or more tools of the subheading of heading 8205
Brazil,820600,35.0,"Sets of two or more tools of heading 8202 to 8205, put up in sets for retail sale"
Brazil,820713,25.0,"Rock-drilling or earth-boring tools, interchangeable, with working parts of sintered metal carbides or cermets"
Brazil,820719,28.333333333333332,"Rock drilling or earth boring tools, interchangeable, and parts therefor, with working parts of materials other than sintered metal carbide or cermets"
Brazil,820720,35.0,Interchangeable dies for drawing or extruding metal
Brazil,820730,25.0,"Interchangeable tools for pressing, stamping or punching"
Brazil,820740,32.5,"Tools for tapping or threading, interchangeable"
Brazil,820750,30.0,"Tools for drilling, interchangeable (excl. rock drilling or earth boring tools and tools for tapping)"
Brazil,820760,30.0,Interchangeable tools for boring or broaching
Brazil,820770,28.333333333333332,Interchangeable tools for milling
Brazil,820780,30.0,Interchangeable tools for turning
Brazil,820790,35.0,"Interchangeable tools for hand tools, whether or not power-operated, or for machine-tools, n.e.s."
Brazil,820810,35.0,"Knives and cutting blades, of base metal, for machines or for mechanical appliances, for metal working"
Brazil,820820,35.0,"Knives and cutting blades, of base metal, for machines or for mechanical appliances, for wood working"
Brazil,820830,35.0,"Knives and cutting blades, of base metal, for kitchen appliances or for machines used by the food industry"
Brazil,820840,35.0,"Knives and cutting blades, of base metal, for agricultural, horticultural or forestry machines (excl. those for wood working)"
Brazil,820890,35.0,"Knives and cutting blades, of base metal, for machines or for mechanical appliances (excl. those for metal or wood working, kitchen appliances or machines used by the food industry and those for agricultural, horticultural or forestry machines)"
Brazil,820900,35.0,"Plates, sticks, tips and the like for tools, unmounted, of sintered metal carbides or cermets"
Brazil,821000,35.0,"Hand-operated mechanical devices, of base metal, weighing <= 10 kg, used in the preparation, conditioning or serving of food or drink"
Brazil,821110,35.0,Sets of assorted articles of knives of heading 8211; sets in which there is a higher number of knives of heading 8211 than of any other article
Brazil,821191,35.0,"Table knives having fixed blades of base metal, incl. handles (excl. butter knives and fish knives)"
Brazil,821192,35.0,"Knives with fixed blades of base metal (excl. straw knives, machetes, knives and cutting blades for machines or mechanical appliances, table knives, fish knives, butter knives, razors and razor blades and knives of heading 8214)"
Brazil,821193,35.0,"Knives having other than fixed blades, incl. pruning knives, of base metal (excl. razors)"
Brazil,821194,35.0,"Blades of base metal for table knives, pocket knives and other knives of heading 8211"
Brazil,821195,35.0,"Handles of base metal for table knives, pocket knives and other knives of heading 8211"
Brazil,821210,35.0,Non-electric razors of base metal
Brazil,821220,30.0,"Safety razor blades of base metal, incl. razor blade blanks in strips"
Brazil,821290,35.0,Parts of non-electric razors of base metal (excl. safety razor blades and razor blade blanks in strips)
Brazil,821300,35.0,"Scissors, tailors' shears and similar shears, and blades therefor, of base metal (excl. hedge shears, two-handed pruning shears and similar two-handed shears, secateurs and similar one-handed pruners and shears and hoof nippers for farriers)"
Brazil,821410,35.0,"Paper knives, letter openers, erasing knives, pencil sharpeners and blades therefor, of base metal (excl. machinery and mechanical appliances of chapter 83)"
Brazil,821420,35.0,"Manicure or pedicure sets and instruments, incl. nail files, of base metal (excl. ordinary scissors)"
Brazil,821490,35.0,"Hair clippers, butchers' or kitchen cleavers and other articles of cutlery of base metal, n.e.s."
Brazil,821510,35.0,"Sets of spoons, forks or other articles of heading 8215, which may also contain up to an equivalent number of knives, of base metal, containing at least one article plated with precious metal"
Brazil,821520,35.0,"Sets of spoons, forks or other articles of heading 8215, incl. those with up to an equal number of knives, of base metal, containing no articles plated with precious metal"
Brazil,821591,35.0,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware of base metal, plated with precious metal (excl. sets of articles such as lobster cutters and poultry shears)"
Brazil,821599,35.0,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware of base metal, not plated with precious metal (excl. sets of articles such as lobster cutters and poultry shears)"
Brazil,830110,35.0,Padlocks of base metal
Brazil,830120,35.0,"Locks used for motor vehicles, of base metal"
Brazil,830130,35.0,"Locks used for furniture, of base metal"
Brazil,830140,35.0,Locks of base metal (excl. padlocks and locks for motor vehicles or furniture)
Brazil,830150,35.0,"Clasps and frames with clasps, incorporating locks, of base metal"
Brazil,830160,35.0,"Parts of padlocks, locks, clasps and frames with clasps, incorporating locks, of base metal, n.e.s."
Brazil,830170,35.0,"Keys presented separately for padlocks, locks, clasps and frames with clasps incorporating locks, of base metal, n.e.s"
Brazil,830210,35.0,"Hinges of all kinds, of base metal"
Brazil,830220,35.0,Castors with mountings of base metal
Brazil,830230,35.0,"Base metal mountings, fittings and similar articles suitable for motor vehicles (excl. hinges and castors)"
Brazil,830241,35.0,Base metal mountings and fittings suitable for buildings (excl. locks with keys and hinges)
Brazil,830242,35.0,"Base metal mountings, fittings and similar articles suitable for furniture (excl. locks with keys, hinges and castors)"
Brazil,830249,35.0,"Base metal mountings, fittings and similar articles (excl. locks with keys, clasps and frames with clasps incorporating locks, hinges, castors and mountings and fittings suitable for buildings, motor vehicles or furniture)"
Brazil,830250,35.0,"Hat-racks, hat-pegs, brackets and similar fixtures of base metal"
Brazil,830260,35.0,Automatic door closers of base metal
Brazil,830300,35.0,"Armoured or reinforced safes, strong-boxes and doors and safe deposit lockers for strong-rooms, cash or deed boxes and the like, of base metal"
Brazil,830400,35.0,"Filing cabinets, card-index cabinets, paper trays, paper rests, pen trays, office-stamp stands and similar office or desk equipment, of base metal (excl. office furniture of heading 9403 and waste paper bins)"
Brazil,830510,35.0,"Fittings for loose-leaf binders or files, of base metal (excl. drawing pins and clasps for books or registers)"
Brazil,830520,35.0,"Staples in strips, of base metal"
Brazil,830590,35.0,"Office articles such as letter clips, letter corners, paper clips and indexing tags, of base metal, incl. parts of articles of heading 8305 (excl. fittings for loose-leaf binders or files, staples in strips, drawing pins and clasps for books or registers)"
Brazil,830610,35.0,"Bells, gongs and the like, non-electric, of base metal (excl. musical instruments)"
Brazil,830621,35.0,"Statuettes and other ornaments, of base metal, plated with precious metal (excl. works of art, collectors' pieces and antiques)"
Brazil,830629,35.0,"Statuettes and other ornaments, of base metal, not plated with precious metal (excl. works of art, collectors' pieces and antiques)"
Brazil,830630,35.0,"Photograph, picture or similar frames, of base metal; mirrors of base metal (excl. optical elements)"
Brazil,830710,35.0,"Flexible tubing of iron or steel, with or without fittings"
Brazil,830790,35.0,"Flexible tubing of base metal other than iron or steel, with or without fittings"
Brazil,830810,35.0,"Hooks, eyes and eyelets, of base metal, of a kind used for clothing, footwear, awnings, handbags, travel goods or other made-up articles"
Brazil,830820,35.0,"Tubular or bifurcated rivets, of base metal"
Brazil,830890,35.0,"Clasps, frames with clasps without locks, buckles and buckle-clasps, of base metal, for clothing, footwear, handbags, travel goods or other made-up articles, incl. parts of articles of heading 8308, of base metal (excl. hooks, eyes, eyelets and tubular or bifurcated rivets)"
Brazil,830910,35.0,Crown corks of base metal
Brazil,830990,35.0,"Stoppers, caps and lids, incl. screw caps and pouring stoppers, capsules for bottles, threaded bungs, bung covers, seals and other packing accessories of base metal (excl. crow corks)"
Brazil,831000,35.0,"Sign-plates, name-plates, address-plates and similar plates, numbers, letters and other symbols, of base metal, incl. traffic signs (excl. those of heading 9405, type and the like, and signal boards, signal discs and signal arms for traffic of heading 8608)"
Brazil,831110,35.0,"Coated electrodes of base metal, for electric arc-welding"
Brazil,831120,35.0,"Cored wire of base metal, for electric arc-welding"
Brazil,831130,35.0,"Coated rods and cored wire, of base metal, for soldering, brazing or welding by flame (excl. wire and rods cored with solder which, excl. the flux material, contains >= 2% by weight of precious metal)"
Brazil,831190,35.0,"Wire, rods, tubes, plates, electrodes and the like, of base metal or of metal carbides, coated or cored with flux material, for soldering, brazing, welding or deposition of metal or metal carbides, n.e.s., and wire and rods of agglomerated base metal powder, for metal spraying, incl. parts of articles of heading 8311, n.e.s."
Brazil,840110,35.0,Nuclear reactors [Euratom]
Brazil,840120,35.0,"Machinery and apparatus for isotopic separation and parts thereof, n.e.s. [Euratom]"
Brazil,840130,35.0,"Fuel elements ""cartridges"", non-irradiated, in casing with handling fixtures, for nuclear reactors [Euratom]"
Brazil,840140,35.0,"Parts of nuclear reactors, n.e.s. [Euratom]"
Brazil,840211,35.0,Watertube boilers with a steam production > 45 t/hour
Brazil,840212,35.0,Watertube boilers with a steam production <= 45 t/hour (excl. central heating hot water boilers capable also of producing low pressure steam)
Brazil,840219,35.0,"Vapour generating boilers, incl. hybrid boilers (excl. central heating hot water boilers capable also of producing low pressure steam)"
Brazil,840220,35.0,Super-heated water boilers
Brazil,840290,35.0,"Parts of vapour generating boilers and super-heated water boilers, n.e.s."
Brazil,840310,35.0,"Central heating boilers, non-electric (excl. vapour generating boilers and super-heated water boilers of heading 8402)"
Brazil,840390,35.0,"Parts of central heating boilers, n.e.s."
Brazil,840410,35.0,"Auxiliary plant for use with boilers of heading 8402 or 8403, e.g. economizers, super-heaters, soot removers and gas recoverers;"
Brazil,840420,35.0,Condensers for steam or other vapour power units
Brazil,840490,35.0,"Parts of auxiliary plant of heading 8402 or 8403 and condensers for steam or other vapour power units, n.e.s."
Brazil,840510,31.666666666666668,"Producer gas or water gas generators, with or without their purifiers; acetylene gas generators and similar water process gas generators, with or without their purifiers (excl. coke ovens, electrolytic process gas generators and carbide lamps)"
Brazil,840590,35.0,"Parts of producer gas or water gas generators and acetylene gas generators or similar water process gas generators, n.e.s."
Brazil,840610,32.5,Steam and other vapour turbines for marine propulsion
Brazil,840681,32.5,"Steam and other vapour turbines, of an output > 40 MW (excl. those for marine propulsion)"
Brazil,840682,32.5,"Steam and other vapour turbines, of an output <= 40 MW (excl. those for marine propulsion)"
Brazil,840690,35.0,"Parts of steam and other vapour turbines, n.e.s."
Brazil,840710,35.0,"Spark-ignition reciprocating or rotary internal combustion piston engine, for aircraft"
Brazil,840721,30.0,Spark-ignition outboard motors for marine propulsion
Brazil,840729,30.0,Spark-ignition reciprocating or rotary internal combustion piston engine for marine propulsion (excl. outboard motors)
Brazil,840731,35.0,"Spark-ignition reciprocating piston engine, of a kind used for the propulsion of vehicles of chapter 87, of a cylinder capacity <= 50 cm³"
Brazil,840732,35.0,"Spark-ignition reciprocating piston engine, of a kind used for the propulsion of vehicles of chapter 87, of a cylinder capacity > 50 cm³ but <= 250 cm³"
Brazil,840733,35.0,"Spark-ignition reciprocating piston engine, of a kind used for vehicles of chapter 87, of a cylinder capacity > 250 cm³ but <= 1.000 cm³"
Brazil,840734,35.0,"Spark-ignition reciprocating piston engine, of a kind used for vehicles of chapter 87, of a cylinder capacity > 1.000 cm³"
Brazil,840790,35.0,Spark-ignition reciprocating or rotary internal combustion piston engine (excl. those for aircraft or marine propulsion and reciprocating piston engine of a kind used for vehicles of chapter 87)
Brazil,840810,25.0,"Compression-ignition internal combustion piston engine ""diesel or semi-diesel engines"", for marine propulsion"
Brazil,840820,25.0,"Compression-ignition internal combustion piston engine ""diesel or semi-diesel engines"", for the propulsion of vehicles of chapter 87"
Brazil,840890,35.0,"Compression-ignition internal combustion piston engine ""diesel or semi-diesel engines"" (excl. engines for marine propulsion and engines for vehicles of chapter 87)"
Brazil,840910,35.0,"Parts suitable for use solely or principally with internal combustion piston engine for aircraft, n.e.s."
Brazil,840991,31.666666666666668,"Parts suitable for use solely or principally with spark-ignition internal combustion piston engine, n.e.s."
Brazil,840999,25.90909090909091,"Parts suitable for use solely or principally with compression-ignition internal combustion piston engine, n.e.s."
Brazil,841011,35.0,"Hydraulic turbines and water wheels, of a power <= 1.000 kW (excl. hydraulic power engines and motors of heading 8412)"
Brazil,841012,35.0,"Hydraulic turbines and water wheels, of a power > 1.000 kW but <= 10.000 kW (excl. hydraulic power engines and motors of heading 8412)"
Brazil,841013,35.0,"Hydraulic turbines and water wheels, of a power > 10.000 kW (excl. hydraulic power engines and motors of heading 8412)"
Brazil,841090,30.0,"Parts of hydraulic turbines and water wheels, n.e.s.; hydraulic turbine regulators"
Brazil,841111,35.0,Turbo-jets of a thrust <= 25 kN
Brazil,841112,35.0,Turbo-jets of a thrust > 25 kN
Brazil,841121,35.0,Turbo-propellers of a power <= 1.100 kW
Brazil,841122,35.0,Turbo-propellers of a power > 1.100 kW
Brazil,841181,10.0,Gas turbines of a power <= 5.000 kW (excl. turbo-jets and turbo-propellers)
Brazil,841182,10.0,Gas turbines of a power > 5.000 kW (excl. turbo-jets and turbo-propellers)
Brazil,841191,35.0,"Parts of turbo-jets or turbo-propellers, n.e.s."
Brazil,841199,35.0,"Parts of gas turbines, n.e.s."
Brazil,841210,17.5,Reaction engines other than turbo-jets
Brazil,841221,35.0,"Hydraulic power engines and motors, linear acting ""cylinders"""
Brazil,841229,35.0,"Hydraulic power engines and motors (excl. hydraulic turbines and water wheels of heading 8410, steam turbines and hydraulic power engines and motors, linear acting)"
Brazil,841231,35.0,"Pneumatic power engines and motors, linear-acting, ""cylinders"""
Brazil,841239,35.0,Pneumatic power engines and motors (excl. linear acting)
Brazil,841280,35.0,"Engines and motors (excl. steam turbines, internal combustion piston engine, hydraulic turbines, water wheels, gas turbines, reaction engines, hydraulic power engines and motors, pneumatic power engines and motors and electric motors)"
Brazil,841290,35.0,"Parts of engines and motors, n.e.s."
Brazil,841311,35.0,"Pumps fitted or designed to be fitted with a measuring device, for dispensing fuel or lubricants, of the type used in filling-stations or in garages"
Brazil,841319,35.0,"Pumps for liquids, fitted or designed to be fitted with a measuring device (excl. pumps for dispensing fuel or lubricants, of the type used in filling-stations or in garages)"
Brazil,841320,35.0,Hand pumps (excl. those of subheading 8413.11 and 8413.19)
Brazil,841330,28.333333333333332,"Fuel, lubricating or cooling medium pumps for internal combustion piston engine"
Brazil,841340,35.0,Concrete pumps
Brazil,841350,35.0,"Reciprocating positive displacement pumps, power-driven (excl. those of subheading 8413.11 and 8413,19, fuel, lubricating or cooling medium pumps for internal combustion piston engine and concrete pumps)"
Brazil,841360,30.0,"Rotary positive displacement pumps, power-driven (excl. those of subheading 8413.11 and 8413.19 and fuel, lubricating or cooling medium pumps for internal combustion piston engine)"
Brazil,841370,35.0,"Centrifugal pumps, power-driven (excl. those of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine and concrete pumps)"
Brazil,841381,25.0,"Pumps for liquids, power-driven (excl. those of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, general reciprocating or rotary positive displacement pumps and centrifugal pumps of all kinds)"
Brazil,841382,35.0,Liquid elevators (excl. pumps)
Brazil,841391,25.0,"Parts of pumps for liquids, n.e.s."
Brazil,841392,35.0,"Parts of liquid elevators, n.e.s."
Brazil,841410,25.0,Vacuum pumps
Brazil,841420,35.0,Hand-operated or foot-operated air pumps
Brazil,841430,25.0,Compressors for refrigerating equipment
Brazil,841440,35.0,Air compressors mounted on a wheeled chassis for towing
Brazil,841451,35.0,"Table, floor, wall, window, ceiling or roof fans, with a self-contained electric motor of an output <= 125 W"
Brazil,841459,25.0,"Fans (excl. table, floor, wall, window, ceiling or roof fans, with a self-contained electric motor of an output <= 125 W)"
Brazil,841460,35.0,"Hoods incorporating a fan, whether or not fitted with filters, having a maximum horizontal side <= 120 cm"
Brazil,841480,35.0,"Air pumps, air or other gas compressors and ventilating or recycling hoods incorporating a fan, whether or not fitted with filters, having a maximum horizontal side > 120 cm (excl. vacuum pumps, hand- or foot-operated air pumps, compressors for refrigerating equipment and air compressors mounted on a wheeled chassis for towing)"
Brazil,841490,32.77777777777778,"Parts of : air or vacuum pumps, air or other gas compressors, fans and ventilating or recycling hoods incorporating a fan, n.e.s."
Brazil,841510,35.0,"Window or wall air conditioning machines, self-contained or ""split-system"""
Brazil,841520,35.0,"Air conditioning machines of a kind used for persons, in motor vehicles"
Brazil,841581,35.0,"Air conditioning machines incorporating a refrigerating unit and a valve for reversal of the cooling/heat cycle ""reversible heat pumps"" (excl. of a kind used for persons in motor vehicles and self-contained or ""split-system"" window or wall air conditioning machines)"
Brazil,841582,35.0,"Air conditioning machines incorporating a refrigerating unit but without a valve for reversal of the cooling/heat cycle (excl. of a kind used for persons in motor vehicles, and self-contained or ""split-system"" window or wall air conditioning machines)"
Brazil,841583,25.0,"Air conditioning machines comprising a motor-driven fan, not incorporating a refrigerating unit but incorporating elements for changing the temperature and humidity (excl. of a kind used for persons in motor vehicles, and self-contained or ""split-system"" window or wall air conditioning machines)"
Brazil,841590,30.0,"Parts of air conditioning machines, comprising a motor-driven fan and elements for changing the temperature and humidity, n.e.s."
Brazil,841610,35.0,Furnace burners for liquid fuel
Brazil,841620,35.0,"Furnace burners for pulverised solid fuel or gas, incl. combination burners"
Brazil,841630,35.0,"Mechanical stokers, incl. their mechanical grates, mechanical ash dischargers and similar appliances (excl. burners)"
Brazil,841690,35.0,"Parts of furnace burners such as mechanical stokers, incl. their mechanical grates, mechanical ash dischargers and similar appliances, n.e.s."
Brazil,841710,35.0,"Industrial or laboratory furnaces and ovens, non-electric, for the roasting, melting or other heat-treatment of ores, pyrites or metals (excl. drying ovens)"
Brazil,841720,35.0,"Bakery ovens, incl. biscuit ovens, non-electric"
Brazil,841780,35.0,"Industrial or laboratory furnaces and ovens, non-electric, incl. incinerators (excl. those for the roasting, melting or other heat-treatment of ores, pyrites or metals, bakery ovens, drying ovens and ovens for cracking operations)"
Brazil,841790,35.0,"Parts of industrial or laboratory furnaces, non-electric, incl. incinerators, n.e.s."
Brazil,841810,35.0,"Combined refrigerators-freezers, with separate external doors"
Brazil,841821,35.0,"Household refrigerators, compression-type"
Brazil,841822,35.0,"Household electrical refrigerators, absorption-type"
Brazil,841829,35.0,"Household refrigerators, non-electrical, absorption-type"
Brazil,841830,35.0,"Freezers of the chest type, of a capacity <= 800 l"
Brazil,841840,35.0,"Freezers of the upright type, of a capacity <= 900 l"
Brazil,841850,35.0,"Refrigerated or freezing chests, cabinets, display counters, show-cases and similar, refrigerating or freezing furniture with a refrigerating unit or evaporator (excl. combined refrigerator-freezers with separate external doors, household refrigerators and freezers of the chest type of a capacity <= 800 l or of the upright type of a capacity <= 900 l)"
Brazil,841861,35.0,Compression type units whose condensers are heat exchangers
Brazil,841869,35.0,Refrigerating or freezing equipment and absorption heat pumps (excl. refrigerating and freezing furniture)
Brazil,841891,35.0,Furniture designed to receive refrigerating or freezing equipment
Brazil,841899,35.0,"Parts of refrigerating or freezing equipment and heat pumps, n.e.s."
Brazil,841911,35.0,Instantaneous gas water heaters (excl. boilers or water heaters for central heating)
Brazil,841919,35.0,"Instantaneous or storage water heaters, non-electric (excl. instantaneous gas water heaters and boilers or water heaters for central heating)"
Brazil,841920,35.0,"Medical, surgical or laboratory sterilizers"
Brazil,841931,35.0,Dryers for agricultural products
Brazil,841932,35.0,"Dryers for wood, paper pulp, paper or paperboard"
Brazil,841939,35.0,"Dryers (excl. dryers for agricultural products, paper pulp, paper or paperboard, yarns, fabrics and other textile products, dryers for bottles or other containers, hair dryers, hand dryers and domestic appliances)"
Brazil,841940,35.0,Distilling or rectifying plant
Brazil,841950,34.166666666666664,"Heat exchange units (excl. instantaneous heaters, storage water heaters, boilers and equipment without a separating wall)"
Brazil,841960,35.0,Machinery for liquefying air or other gases
Brazil,841981,35.0,"Machinery, plant and equipment for making hot drinks or for cooking or heating food (excl. domestic appliances)"
Brazil,841989,35.0,"Machinery, plant or laboratory equipment, whether or not electrically heated, for the treatment of materials by a process involving a change of temperature such as heating, cooking, roasting, sterilizing, pasteurizing, steaming, evaporating, vapourizing, condensing or cooling, n.e.s. (excl. machinery used for domestic purposes and furnaces, ovens and other equipment of heading 8514)"
Brazil,841990,35.0,"Parts of machinery, plant and laboratory equipment, whether or not electrically heated, for the treatment of materials by a process involving a change of temperature, and of non-electric instantaneous and storage water heaters, n.e.s."
Brazil,842010,35.0,Calendering or other rolling machines (other than for metals or glass)
Brazil,842091,35.0,Cylinders for calendering or other rolling machines (other than for metals or glass)
Brazil,842099,35.0,"Parts for calendering or rolling machines, n.e.s. (other than for metals or glass and excl. cylinders)"
Brazil,842111,15.0,Centrifugal cream separators
Brazil,842112,35.0,Centrifugal clothes-dryers
Brazil,842119,32.4,"Centrifuges, incl. centrifugal dryers (excl. isotope separators, cream separators and clothes dryers)"
Brazil,842121,35.0,Machinery and apparatus for filtering or purifying water
Brazil,842122,35.0,Machinery and apparatus for filtering or purifying beverages (excl.water)
Brazil,842123,25.0,Oil or petrol-filters for internal combustion engines
Brazil,842129,35.0,"Machinery and apparatus for filtering or purifying liquids (excl. such machinery and apparatus for water and other beverages, oil or petrol-filters for internal combustion engines and artificial kidneys)"
Brazil,842131,35.0,Intake air filters for internal combustion engines
Brazil,842139,35.0,Machinery and apparatus for filtering or purifying gases (excl. isotope separators and intake air filters for internal combustion engines)
Brazil,842191,25.0,"Parts of centrifuges, incl. centrifugal dryers, n.e.s."
Brazil,842199,27.5,"Parts of machinery and apparatus for filtering or purifying liquids or gases, n.e.s."
Brazil,842211,35.0,Dish-washing machines of the household type
Brazil,842219,35.0,Dish-washing machines (excl. those of the household type)
Brazil,842220,25.0,Machinery for cleaning or drying bottles or other containers (excl. dish-washing machines)
Brazil,842230,25.0,"Machinery for filling, closing, sealing or labelling bottles, cans, boxes, bags or other containers; machinery for capsuling bottles, jars, tubes and similar containers; machinery for aerating beverages"
Brazil,842240,32.5,"Packing or wrapping machinery, incl. heat-shrink wrapping machinery (excl. machinery for filling, closing, sealing or labelling bottles, cans, boxes, bags or other containers and machinery for capsuling bottles, jars, tubes and similar containers)"
Brazil,842290,25.0,"Parts of dish-washing machines, packing or wrapping machinery and other machinery and apparatus of heading 8422, n.e.s."
